timestamp_us,px,py,pz,qw,qx,qy,qz,yaw_imu,yaw_slam
1297307319,0.0648952,0.0110377,0.00218631,0.364535,-0.847895,0.202636,-0.327302,0,0
1297326975,0.0648301,0.0112078,0.00274458,0.342534,-0.860098,0.201745,-0.319688,0,0
1297331163,0.0648162,0.011244,0.00286352,0.330797,-0.866531,0.201101,-0.315048,0,0
1297340639,0.0647849,0.011326,0.00313266,0.255107,-0.905255,0.192796,-0.279756,0,0
1297348808,0.0647578,0.0113967,0.00336467,0.222965,-0.919716,0.187955,-0.262835,0,0
1297353089,0.0647436,0.0114337,0.00348626,0.214073,-0.923471,0.186527,-0.258033,0,0
1297361875,0.0647145,0.0115097,0.0037358,0.208953,-0.925636,0.185658,-0.255083,0,0
1297366606,0.0646988,0.0115506,0.00387017,0.186253,-0.935178,0.181393,-0.240516,0,0
1297374604,0.0646723,0.0116198,0.00409732,0.167493,-0.942468,0.177785,-0.228239,0,0
1297377676,0.0646622,0.0116464,0.00418457,0.162104,-0.944482,0.176545,-0.224741,0,0
1297381111,0.0646508,0.0116761,0.00428213,0.151976,-0.948517,0.174458,-0.216296,0,0
1297383247,0.0646437,0.0116946,0.0043428,0.144109,-0.951897,0.172233,-0.208472,0,0
1297386531,0.0646328,0.011723,0.00443607,0.131196,-0.95764,0.167506,-0.194051,0,0
1297395113,0.0646044,0.0117973,0.00467981,0.12526,-0.959831,0.166363,-0.188037,0,0
1297398706,0.0645925,0.0118284,0.00478186,0.118511,-0.962833,0.164124,-0.178805,0,0
1297402165,0.064581,0.0118583,0.0048801,0.10874,-0.966881,0.159979,-0.166504,0,0
1297405786,0.064569,0.0118896,0.00498295,0.0961968,-0.972983,0.153711,-0.142907,0,0
1297417075,0.0645316,0.0119873,0.00530357,0.0936722,-0.97547,0.150577,-0.130425,0,0
1297420957,0.0645188,0.0120209,0.00541383,0.0870973,-0.98101,0.139722,-0.102527,0,0
1297427906,0.0644958,0.012081,0.00561119,0.0767693,-0.98443,0.129155,-0.0912355,0,0
1297433774,0.0644763,0.0121318,0.00577785,0.0119926,-0.997772,0.0623619,-0.0204422,0,0
1297452659,0.067267,0.0164154,0.000131689,-0.116337,-0.983185,-0.0443004,0.133603,0,0
1297458280,0.0673172,0.0165602,0.000137269,-0.121929,-0.977355,-0.0555323,0.163792,0,0
1297471931,0.067439,0.0169118,0.000150819,-0.134684,-0.963755,-0.0781711,0.216622,0,0
1297478733,0.0674997,0.017087,0.00015757,-0.139462,-0.959499,-0.0881214,0.228356,0,0
1297489749,0.067598,0.0173708,0.000168505,-0.13636,-0.954332,-0.112502,0.240831,0,0
1297495513,0.0676495,0.0175193,0.000174226,-0.141742,-0.94676,-0.127839,0.259254,0,0
1297506408,0.0677467,0.0177999,0.00018504,-0.145027,-0.943121,-0.136721,0.266079,0,0
1297513640,0.0678113,0.0179862,0.000192219,-0.145439,-0.942365,-0.141213,0.266185,0,0
1297516978,0.067841,0.0180722,0.000195532,-0.147244,-0.940974,-0.148945,0.265901,0,0
