control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,thrust_sp_x,thrust_sp_y,thrust_sp_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11
0.292855,-0.001518,-0.0271816,0.038724,0.00543566,-0.00729512,-0.0086781,-0.0345798,-0.00531121,-0.0092443,0.00270867,-0.0257944,-0.0101379,nan,nan,nan,-0.0092443,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00462213,0.138312,0.0212431,0.000491877,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0221879,0.000669087,-0.000416501,0.000528708,0.000638484,0.00241629,0.000416519,nan,nan,nan,nan,nan,nan,nan,nan
0.301636,-0.00146979,-0.0271739,0.0388435,0.00464941,-0.00670044,-0.00795616,-0.0345941,-0.00509383,-0.00931844,-0.00187489,0.024457,-0.00731587,nan,nan,nan,-0.0092443,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00462213,0.138369,0.0203739,0.000454255,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0207387,0.00749453,-0.00034166,0.00199599,0,0.00200201,2.00765e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.317798,-0.0014146,-0.0271709,0.0389565,0.00655393,-0.00664748,-0.00788916,-0.0346406,-0.00535135,-0.00943453,-0.00545198,-0.0280906,-0.0137425,nan,nan,nan,-0.00943453,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00471725,0.138555,0.0214028,0.000584516,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0223339,0.00847246,0.000209038,0.00199767,2.32943e-06,0.002,3.14656e-12,nan,nan,nan,nan,nan,nan,nan,nan
0.326692,-0.0013508,-0.0271595,0.0390624,0.0063519,-0.00582681,-0.00858878,-0.0347145,-0.00521633,-0.00958038,-0.00858082,0.0156462,-0.0156927,nan,nan,nan,-0.00943453,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00471725,0.138851,0.0208619,0.000661829,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0214525,-0.000822404,0.000556167,0.000555907,0.00255616,0.000280339,0.000607588,nan,nan,nan,nan,nan,nan,nan,nan
0.34006,-0.00129365,-0.0271291,0.0391813,0.00793218,-0.00550468,-0.00830559,-0.0346692,-0.00531164,-0.00965892,0.00478105,-0.0103266,-0.00900607,nan,nan,nan,-0.00965892,nan,nan,nan,0,0,100,0,0.999988,-0,0,-0.00482944,0.138669,0.021245,0.000477664,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0189242,0.00641092,0.00072045,0.00199835,1.64873e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.358316,-0.00113321,-0.0270489,0.0393899,0.00975886,-0.00284203,-0.0086279,-0.0345947,-0.0054117,-0.00961717,0.0122393,-0.0102615,0.00531074,nan,nan,nan,-0.00961717,nan,nan,nan,0,0,100,0,0.999988,-0,0,-0.00480857,0.138422,0.0216455,0.000160804,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0189109,0.00499281,0.00054146,0.00199882,1.18126e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.373171,-0.000953756,-0.0269413,0.0395912,0.0106739,-0.00191866,-0.00817716,-0.0345814,-0.00549503,-0.00940238,0.000829348,-0.00733733,0.0139794,nan,nan,nan,-0.00940238,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00470117,0.138445,0.022138,6.8858e-05,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0227388,0.00577656,-0.000111278,0.00199712,0,0.00200144,1.43928e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.380034,-0.000752945,-0.0268126,0.0397813,0.0118557,-0.000591717,-0.00763757,-0.0345159,-0.00553527,-0.00917766,0.0114132,0.00558509,0.0116862,nan,nan,nan,-0.00940238,nan,nan,nan,0,0,100,0,0.999989,-0,0,-0.00470117,0.138333,0.0222596,0.000153001,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0227388,0.00577656,-0.000111278,0.00199712,0,0.00200144,1.43928e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.393491,-0.000646421,-0.0267413,0.0398695,0.0136239,-0.00121353,-0.00848228,-0.034541,-0.00563544,-0.00915768,-0.0030225,-0.0112929,0.00202885,nan,nan,nan,-0.00915769,nan,nan,nan,0,0,100,0,0.99999,-0,0,-0.00457883,0.138156,0.022543,0.000216571,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.0180623,0.00120139,-0.000394708,0.00139544,0,0.0023022,0.000302363,nan,nan,nan,nan,nan,nan,nan,nan
0.404601,-0.00053806,-0.02667,0.0399553,0.0122763,-0.000170086,-0.00795844,-0.0345513,-0.00558566,-0.00919322,-0.00139303,0.00558009,-0.00355504,nan,nan,nan,-0.00915769,nan,nan,nan,0,0,100,0,0.99999,-0,0,-0.00457883,0.138197,0.0223423,0.000369646,0,0,-0.001,-0.00284268,-0.0264918,-1,-0.00942224,Idle,,nan,nan,2,0.20944,1,1,1,0,0,-0.001,0.022106,0.00125497,-0.000490314,0.0015469,0,0.00222649,0.00022661,nan,nan,nan,nan,nan,nan,nan,nan
