control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,thrust_sp_x,thrust_sp_y,thrust_sp_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11,rate_ctrl_status_timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
7.02344,-0.237383,0.124251,-0.931019,0.0416699,0.0224894,-0.0522916,-0.0384462,-0.0244697,-0.0129923,-0.0195594,-0.0198614,0.0119387,-0.0354965,-0.015689,-1,0.00721118,0.191941,-0.132833,-0.0692143,0.239087,-0.358063,2.65359,0,0.999754,-0.0182846,-0.0121198,0.00338374,0.0161071,-0.0254291,0.0560513,0,0,-0.474098,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476782,0,5,0.785398,0,0,0,0,0,-0.474098,0.0212412,0.213577,0.0963242,0.706271,0.434528,0.543439,0.212154,nan,nan,nan,nan,nan,nan,nan,nan,1782374406549384,0.0124689,0.212411,0.0861876
7.03252,-0.237223,0.124416,-0.931266,0.0455822,0.031203,-0.051383,-0.0387248,-0.0247443,-0.0130118,-0.0306722,-0.0318078,-0.00175674,-0.0354965,-0.015689,-1,0.00721118,0.191941,-0.132833,-0.0692143,0.239087,-0.358063,2.65359,0,0.999754,-0.0182846,-0.0121198,0.00338374,-0.0130237,-0.00941805,0.0561088,0,0,-0.474385,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476552,0,5,0.785398,0,0,0,0,0,-0.474385,0.0218807,0.212148,0.0963356,0.705107,0.43629,0.543157,0.212988,nan,nan,nan,nan,nan,nan,nan,nan,1782374406559854,0.012568,0.21244,0.0862412
7.04639,-0.236564,0.124986,-0.932051,0.046156,0.0287444,-0.0528306,-0.0396584,-0.0253109,-0.0127529,-0.0415649,0.00530569,0.0160838,-0.0354965,-0.015689,-1,0.00721118,0.191462,-0.133261,-0.0684959,0.240656,-0.427846,2.64276,0,0.999682,-0.0218348,-0.0121859,0.00333949,0.0221988,-0.0201496,0.0553888,0,0,-0.474953,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.47639,0,5,0.785398,0,0,0,0,0,-0.474953,0.018691,0.208913,0.0962412,0.705548,0.436795,0.539276,0.218192,nan,nan,nan,nan,nan,nan,nan,nan,1782374406579309,0.0126657,0.212519,0.0863348
7.06072,-0.236317,0.125141,-0.932297,0.0497145,0.030936,-0.0474039,-0.0398388,-0.0256183,-0.0126661,-0.0192251,-0.0354538,0.00967991,-0.0354965,-0.015689,-1,0.00721118,0.19078,-0.133788,-0.0677031,0.23386,-0.42194,2.64551,0,0.999692,-0.0215338,-0.011841,0.00335061,-0.00484365,-0.00526753,0.0555345,0,0,-0.473831,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.47639,0,5,0.785398,0,0,0,0,0,-0.473831,0.01845,0.215132,0.0961432,0.708897,0.431007,0.542478,0.212942,nan,nan,nan,nan,nan,nan,nan,nan,1782374406588338,0.0127236,0.21253,0.0863753
7.07196,-0.23616,0.125207,-0.932436,0.0469941,0.0272956,-0.0498552,-0.0398201,-0.025917,-0.0125595,0.00290228,-0.0349024,0.0119935,-0.0354965,-0.015689,-1,0.00721118,0.19078,-0.133788,-0.0677031,0.23386,-0.42194,2.64551,0,0.999692,-0.0215338,-0.011841,0.00335061,0.00172127,-0.00490363,0.055133,0,0,-0.474533,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476487,0,5,0.785398,0,0,0,0,0,-0.475226,0.00861879,0.214004,0.0960138,0.716316,0.426119,0.536252,0.222216,nan,nan,nan,nan,nan,nan,nan,nan,1782374406598769,0.0127494,0.212573,0.0864207
7.08253,-0.235998,0.125336,-0.932595,0.0400134,0.0224156,-0.0524272,-0.040101,-0.0260053,-0.0124311,-0.0302934,-0.0116147,0.0157337,-0.0354965,-0.015689,-1,0.00721118,0.190476,-0.133974,-0.0674052,0.310558,-0.358976,2.66611,0,0.999702,-0.0183397,-0.01576,0.00331574,0.00172127,-0.00490363,0.055133,0,0,-0.474533,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476487,0,5,0.785398,0,0,0,0,0,-0.474533,0.0172185,0.207967,0.0958422,0.705102,0.435604,0.537546,0.219881,nan,nan,nan,nan,nan,nan,nan,nan,1782374406609242,0.0127752,0.212584,0.0864635
7.0912,-0.235821,0.125477,-0.932753,0.0459186,0.0326392,-0.0513167,-0.0404101,-0.02603,-0.0122583,-0.0333371,-0.00471492,0.0209009,-0.0354965,-0.015689,-1,0.00721118,0.190476,-0.133974,-0.0674052,0.310558,-0.358976,2.66611,0,0.999702,-0.0183397,-0.01576,0.00331574,-0.0180715,-0.00435297,0.0546566,0,0,-0.474202,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476328,0,5,0.785398,0,0,0,0,0,-0.47384,0.0137654,0.207852,0.0956933,0.706621,0.432402,0.534479,0.221859,nan,nan,nan,nan,nan,nan,nan,nan,1782374406619720,0.0128356,0.212557,0.0865062
7.1031,-0.235632,0.125602,-0.932917,0.0524428,0.0366467,-0.0470705,-0.0403114,-0.0259125,-0.0122036,0.0117292,0.0116742,0.00837133,-0.0354965,-0.015689,-1,0.00721118,0.190129,-0.134227,-0.0670829,0.211815,-0.464858,2.64542,0,0.999702,-0.0183397,-0.01576,0.00331574,-0.0265675,0.0139002,0.0547703,0,0,-0.475301,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476328,0,5,0.785398,0,0,0,0,0,-0.474202,0.0120134,0.206431,0.0955616,0.707085,0.432398,0.532729,0.224596,nan,nan,nan,nan,nan,nan,nan,nan,1782374406628701,0.0128239,0.212544,0.0865418
7.11123,-0.235213,0.125819,-0.933268,0.0467485,0.023348,-0.0502367,-0.040611,-0.0257184,-0.0119882,-0.0135301,0.019279,0.0218754,-0.0354965,-0.015689,-1,0.00721118,0.190129,-0.134227,-0.0670829,0.211815,-0.464858,2.64542,0,0.999702,-0.0183397,-0.01576,0.00331574,0.0137006,0.0040716,0.0537769,0,0,-0.475001,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476473,0,5,0.785398,0,0,0,0,0,-0.475001,0.0131752,0.212856,0.0953709,0.711414,0.429284,0.53908,0.220223,nan,nan,nan,nan,nan,nan,nan,nan,1782374406639180,0.0128043,0.212571,0.0865809
7.12664,-0.235002,0.125961,-0.93346,0.046207,0.0258106,-0.0493089,-0.0404486,-0.0255861,-0.0117603,0.0192738,0.0126321,0.0275859,-0.0354965,-0.015689,-1,0.00721118,0.18973,-0.134432,-0.0667317,0.266241,-0.365437,2.65878,0,0.999729,-0.0186631,-0.0135015,0.00335319,0.0139983,-0.00733913,0.0532763,0,0,-0.474275,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476473,0,5,0.785398,0,0,0,0,0,-0.474275,0.0114022,0.20521,0.0951784,0.706345,0.432519,0.531891,0.226348,nan,nan,nan,nan,nan,nan,nan,nan,1782374406649656,0.0128451,0.212559,0.0866186
7.13017,-0.234794,0.126087,-0.933644,0.0472917,0.0273485,-0.0469097,-0.0404556,-0.0254884,-0.0116635,1.24468e-05,0.00939679,0.0128082,-0.0354965,-0.015689,-1,0.00721118,0.18973,-0.134432,-0.0667317,0.266241,-0.365437,2.65878,0,0.999729,-0.0186631,-0.0135015,0.00335319,0.00369727,-0.00951932,0.0526046,0,0,-0.474542,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476473,0,5,0.785398,0,0,0,0,0,-0.474275,0.0114022,0.20521,0.0951784,0.706345,0.432519,0.531891,0.226348,nan,nan,nan,nan,nan,nan,nan,nan,1782374406649656,0.0128451,0.212559,0.0866186
7.15791,-0.234223,0.126377,-0.934102,0.0457485,0.0175561,-0.0456786,-0.0403523,-0.025387,-0.011262,0.00210371,-0.000397695,0.0293219,-0.0354965,-0.015689,-1,0.00721118,0.18879,-0.134963,-0.0658979,0.274101,-0.335479,2.64259,0,0.999751,-0.0171393,-0.0139076,0.00336665,0.0255689,-0.0111766,0.0513939,0,0,-0.475308,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476408,0,5,0.785398,0,0,0,0,0,-0.474959,0.00864552,0.212936,0.0945028,0.713766,0.425115,0.536761,0.224196,nan,nan,nan,nan,nan,nan,nan,nan,1782374406678135,0.0128384,0.212489,0.0867078
7.16813,-0.233766,0.126624,-0.934348,0.0515316,0.0323298,-0.0450818,-0.04021,-0.0253437,-0.0109805,0.0145043,-0.000195274,0.010281,-0.0354965,-0.015689,-1,0.00721118,0.18879,-0.134963,-0.0658979,0.274101,-0.335479,2.64259,0,0.999751,-0.0171393,-0.0139076,0.00336665,-0.00829326,-0.00856317,0.0507158,0,0,-0.475607,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476391,0,5,0.785398,0,0,0,0,0,-0.475607,0.0102588,0.207257,0.0941999,0.708953,0.430616,0.534837,0.22802,nan,nan,nan,nan,nan,nan,nan,nan,1782374406699043,0.0128361,0.212426,0.0867752
7.18157,-0.233555,0.126786,-0.934426,0.0462951,0.0241738,-0.0433982,-0.0401728,-0.0254001,-0.0108317,0.00502292,-0.00803059,0.0179672,-0.0354965,-0.015689,-1,0.00721118,0.188156,-0.135352,-0.0655735,0.271012,-0.385401,2.63366,0,0.999706,-0.0196788,-0.0137402,0.0033348,0.00486841,-0.012609,0.0501682,0,0,-0.475985,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476391,0,5,0.785398,0,0,0,0,0,-0.475622,0.0102375,0.205323,0.0941061,0.707523,0.43189,0.533565,0.229512,nan,nan,nan,nan,nan,nan,nan,nan,1782374406709522,0.0127868,0.212411,0.08681
7.19063,-0.233338,0.12693,-0.934483,0.0462571,0.0159354,-0.0433306,-0.040348,-0.0251843,-0.0106598,-0.0185862,0.0221815,0.0216969,-0.0354965,-0.015689,-1,0.00721118,0.188156,-0.135352,-0.0655735,0.271012,-0.385401,2.63366,0,0.999706,-0.0196788,-0.0137402,0.0033348,0.0273938,-0.0108785,0.0498403,0,0,-0.475912,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476437,0,5,0.785398,0,0,0,0,0,-0.475912,0.0130486,0.20943,0.0940462,0.708669,0.431204,0.538804,0.224971,nan,nan,nan,nan,nan,nan,nan,nan,1782374406720000,0.0127984,0.212372,0.0868455
7.20423,-0.232889,0.127211,-0.934639,0.0543379,0.0346467,-0.0417843,-0.0401382,-0.0250163,-0.0104813,0.0175237,-0.00384119,0.0120895,-0.0354965,-0.015689,-1,0.00721118,0.187739,-0.13561,-0.065452,0.231222,-0.471012,2.62927,0,0.999637,-0.024028,-0.0116964,0.00332475,-0.030352,0.00386748,0.0496972,0,0,-0.476408,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476437,0,5,0.785398,0,0,0,0,0,-0.476408,0.0104693,0.209494,0.0939977,0.710986,0.429782,0.53757,0.227294,nan,nan,nan,nan,nan,nan,nan,nan,1782374406728978,0.012826,0.21235,0.0868758
7.20694,-0.232644,0.127373,-0.934724,0.0478038,0.0174754,-0.039315,-0.040226,-0.0248948,-0.0103534,-0.00902315,0.0119822,0.0162529,-0.0354965,-0.015689,-1,0.00721118,0.187739,-0.13561,-0.065452,0.231222,-0.471012,2.62927,0,0.999637,-0.024028,-0.0116964,0.00332475,-0.030352,0.00386748,0.0496972,0,0,-0.476408,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476437,0,5,0.785398,0,0,0,0,0,-0.476408,0.0104693,0.209494,0.0939977,0.710986,0.429782,0.53757,0.227294,nan,nan,nan,nan,nan,nan,nan,nan,1782374406728978,0.012826,0.21235,0.0868758
7.21973,-0.232397,0.127515,-0.934783,0.0452392,0.014665,-0.0396289,-0.0402542,-0.0248513,-0.0101919,-0.00231388,0.00318358,0.0196067,-0.0354965,-0.015689,-1,0.00721118,0.187056,-0.136044,-0.0652174,0.283244,-0.324976,2.61791,0,0.999753,-0.0166055,-0.014375,0.00336621,0.0270338,-0.0109909,0.0484564,0,0,-0.476998,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476437,0,5,0.785398,0,0,0,0,0,-0.476998,0.0181174,0.209619,0.0938765,0.706134,0.43557,0.543777,0.222509,nan,nan,nan,nan,nan,nan,nan,nan,1782374406749931,0.0127536,0.212371,0.0869445
7.23497,-0.232146,0.127653,-0.934851,0.0495777,0.0308549,-0.0395503,-0.0401252,-0.0249683,-0.010047,0.0151449,-0.0145778,0.0170073,-0.0354965,-0.015689,-1,0.00721118,0.186817,-0.136175,-0.0651487,0.246081,-0.458022,2.61741,0,0.999644,-0.0233694,-0.012456,0.00331455,0.0291602,-0.0170401,0.0478959,0,0,-0.476941,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.47656,0,5,0.785398,0,0,0,0,0,-0.476941,0.0167196,0.208744,0.093855,0.706426,0.435123,0.542135,0.224081,nan,nan,nan,nan,nan,nan,nan,nan,1782374406758915,0.0128014,0.212363,0.0869747
7.24036,-0.231884,0.127822,-0.93494,0.0500665,0.0262585,-0.0388357,-0.0401079,-0.0251998,-0.0100065,0.00238346,-0.026676,0.00481272,-0.0354965,-0.015689,-1,0.00721118,0.186817,-0.136175,-0.0651487,0.246081,-0.458022,2.61741,0,0.999644,-0.0233694,-0.012456,0.00331455,0.0291602,-0.0170401,0.0478959,0,0,-0.476941,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.47656,0,5,0.785398,0,0,0,0,0,-0.477183,0.00841247,0.212956,0.0938586,0.706426,0.435123,0.542135,0.224081,nan,nan,nan,nan,nan,nan,nan,nan,1782374406758915,0.0128014,0.212363,0.0869747
7.24999,-0.231599,0.127977,-0.935042,0.0471553,0.0186828,-0.0367814,-0.0400425,-0.025357,-0.00990532,0.00795099,-0.0189032,0.0119506,-0.0354965,-0.015689,-1,0.00721118,0.186817,-0.136175,-0.0651487,0.246081,-0.458022,2.61741,0,0.999644,-0.0233694,-0.012456,0.00331455,-0.00795804,0.000326158,0.0479626,0,0,-0.477284,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476685,0,5,0.785398,0,0,0,0,0,-0.477284,0.00577048,0.208625,0.0939307,0.714503,0.427884,0.534576,0.232175,nan,nan,nan,nan,nan,nan,nan,nan,1782374406779873,0.0127455,0.212396,0.0870497
7.26362,-0.231316,0.128125,-0.935122,0.0478652,0.018445,-0.0357438,-0.0400007,-0.0255076,-0.00975223,0.00541863,-0.0182628,0.0176435,-0.0354965,-0.015689,-1,0.00721118,0.186028,-0.136623,-0.0648775,0.259022,-0.365113,2.60183,0,0.999734,-0.0186448,-0.0131332,0.00336036,0.0117804,-0.00569341,0.0477977,0,0,-0.478044,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476685,0,5,0.785398,0,0,0,0,0,-0.477754,0.0142865,0.210099,0.094038,0.7101,0.433441,0.542001,0.225475,nan,nan,nan,nan,nan,nan,nan,nan,1782374406788846,0.0127401,0.212401,0.0870851
7.27751,-0.230988,0.128324,-0.935094,0.0503766,0.0280259,-0.0318127,-0.0399006,-0.02564,-0.00974994,0.0114699,-0.0155276,0.00090364,-0.0354965,-0.015689,-1,0.00721118,0.185717,-0.136812,-0.0649056,0.239392,-0.442527,2.58547,0,0.999666,-0.0225804,-0.0121181,0.003332,0.0118235,-0.00454717,0.0473859,0,0,-0.478044,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476898,0,5,0.785398,0,0,0,0,0,-0.478044,0.0110539,0.20942,0.0942397,0.712397,0.432126,0.539324,0.228329,nan,nan,nan,nan,nan,nan,nan,nan,1782374406799326,0.0127477,0.212415,0.08713
7.28644,-0.230473,0.128643,-0.934918,0.0493977,0.0210059,-0.0340569,-0.0396296,-0.0256925,-0.00970309,0.010298,-0.00783436,0.0136211,-0.0354965,-0.015689,-1,0.00721118,0.185717,-0.136812,-0.0649056,0.239392,-0.442527,2.58547,0,0.999666,-0.0225804,-0.0121181,0.003332,-0.00307223,0.0134743,0.0478144,0,0,-0.479391,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476898,0,5,0.785398,0,0,0,0,0,-0.479391,0.0101291,0.208538,0.094411,0.713945,0.433614,0.539221,0.230782,nan,nan,nan,nan,nan,nan,nan,nan,1782374406809799,0.0127028,0.212428,0.0871745
7.2932,-0.230194,0.12884,-0.934871,0.0501544,0.0224494,-0.0375388,-0.0396268,-0.0256176,-0.00966401,0.000659687,0.00730331,0.00606152,-0.0354965,-0.015689,-1,0.00721118,0.185717,-0.136812,-0.0649056,0.239392,-0.442527,2.58547,0,0.999666,-0.0225804,-0.0121181,0.003332,0.00225926,-0.00357714,0.0474003,0,0,-0.478695,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476898,0,5,0.785398,0,0,0,0,0,-0.479391,0.0101291,0.208538,0.094411,0.713945,0.433614,0.539221,0.230782,nan,nan,nan,nan,nan,nan,nan,nan,1782374406809799,0.0127028,0.212428,0.0871745
7.3103,-0.229646,0.129171,-0.934822,0.054732,0.0230151,-0.0333616,-0.0393819,-0.0256281,-0.00969196,0.00444016,-0.014755,0.00166085,-0.0354965,-0.015689,-1,0.00721118,0.184963,-0.137302,-0.0651294,0.248731,-0.400383,2.60571,0,0.999706,-0.0204386,-0.0126024,0.00334784,-0.0280534,0.00515283,0.0475182,0,0,-0.478499,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476822,0,5,0.785398,0,0,0,0,0,-0.478499,0.00723366,0.21072,0.0948501,0.717082,0.429572,0.537386,0.229956,nan,nan,nan,nan,nan,nan,nan,nan,1782374406839733,0.0126291,0.212467,0.0873029
7.32137,-0.229336,0.129357,-0.934787,0.0488703,0.0123719,-0.0371177,-0.0395854,-0.0254542,-0.00956583,-0.0221024,0.0179816,0.0160175,-0.0354965,-0.015689,-1,0.00721118,0.184148,-0.137793,-0.0652127,0.265513,-0.321485,2.6021,0,0.999769,-0.0164253,-0.0134724,0.00338376,-0.0280534,0.00515283,0.0475182,0,0,-0.478499,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476822,0,5,0.785398,0,0,0,0,0,-0.478987,0.0129781,0.210425,0.0948756,0.717082,0.429572,0.537386,0.229956,nan,nan,nan,nan,nan,nan,nan,nan,1782374406839733,0.0126291,0.212467,0.0873029
7.33098,-0.229003,0.12957,-0.934781,0.0510644,0.0199742,-0.0381965,-0.0397525,-0.0252099,-0.00945285,-0.0180116,0.025763,0.014752,-0.0354965,-0.015689,-1,0.00721118,0.184148,-0.137793,-0.0652127,0.265513,-0.321485,2.6021,0,0.999769,-0.0164253,-0.0134724,0.00338376,0.0289787,-0.00875562,0.0464477,0,0,-0.47796,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476587,0,5,0.785398,0,0,0,0,0,-0.47796,0.019012,0.203524,0.0948243,0.703101,0.442423,0.540116,0.2262,nan,nan,nan,nan,nan,nan,nan,nan,1782374406859191,0.0126448,0.212465,0.0873751
7.34412,-0.228677,0.129733,-0.934792,0.0521653,0.0266991,-0.036967,-0.0397319,-0.0252133,-0.00939638,0.00262597,-0.00139167,0.00745471,-0.0354965,-0.015689,-1,0.00721118,0.183521,-0.138151,-0.0652081,0.237478,-0.444434,2.60053,0,0.999665,-0.0226773,-0.0120203,0.00333306,-0.000146917,-0.000856631,0.0464998,0,0,-0.47781,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476587,0,5,0.785398,0,0,0,0,0,-0.47781,0.0154778,0.20842,0.0948028,0.708891,0.436291,0.540949,0.22511,nan,nan,nan,nan,nan,nan,nan,nan,1782374406869665,0.0126785,0.212436,0.087413
7.36505,-0.228051,0.130083,-0.934856,0.0499722,0.0141851,-0.0356643,-0.0400903,-0.025021,-0.00918626,-0.0216757,0.0121922,0.0199726,-0.0354965,-0.015689,-1,0.00721118,0.182927,-0.138483,-0.0651439,0.24972,-0.350765,2.59457,0,0.999754,-0.0179139,-0.0126625,0.00337841,0.0174896,-0.00431739,0.0458706,0,0,-0.478489,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476622,0,5,0.785398,0,0,0,0,0,-0.478097,0.0107701,0.20441,0.0946939,0.709562,0.435975,0.535181,0.231668,nan,nan,nan,nan,nan,nan,nan,nan,1782374406889124,0.0127033,0.212338,0.0874798
7.37051,-0.227754,0.130283,-0.934721,0.0552701,0.0245273,-0.0357401,-0.0401935,-0.0247688,-0.00904226,-0.0109657,0.0267424,0.0181671,-0.0354965,-0.015689,-1,0.00721118,0.182927,-0.138483,-0.0651439,0.24972,-0.350765,2.59457,0,0.999754,-0.0179139,-0.0126625,0.00337841,0.0174896,-0.00431739,0.0458706,0,0,-0.478489,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476622,0,5,0.785398,0,0,0,0,0,-0.478662,0.0132978,0.204729,0.0946766,0.709562,0.435975,0.535181,0.231668,nan,nan,nan,nan,nan,nan,nan,nan,1782374406889124,0.0127033,0.212338,0.0874798
7.38258,-0.227434,0.130453,-0.934602,0.0578155,0.0218959,-0.0330527,-0.0401966,-0.0244716,-0.00901633,-0.000190531,0.0319555,0.00531872,-0.0354965,-0.015689,-1,0.00721118,0.182341,-0.138835,-0.0653982,0.197573,-0.411875,2.58204,0,0.999723,-0.0210165,-0.00999376,0.00339576,-0.00599137,0.0143899,0.045739,0,0,-0.479377,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476622,0,5,0.785398,0,0,0,0,0,-0.479377,0.00615229,0.208191,0.0946247,0.716712,0.431248,0.535937,0.233613,nan,nan,nan,nan,nan,nan,nan,nan,1782374406910127,0.0127501,0.212238,0.087552
7.39276,-0.226703,0.130813,-0.934475,0.0533422,0.0142796,-0.0378767,-0.0402316,-0.0239317,-0.00881134,-0.00380271,0.0225271,0.0195755,-0.0354965,-0.015689,-1,0.00721118,0.182341,-0.138835,-0.0653982,0.197573,-0.411875,2.58204,0,0.999723,-0.0210165,-0.00999376,0.00339576,0.00383162,0.00917908,0.0453687,0,0,-0.478837,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476743,0,5,0.785398,0,0,0,0,0,-0.478837,0.0104809,0.208883,0.0945882,0.713564,0.433243,0.538983,0.229559,nan,nan,nan,nan,nan,nan,nan,nan,1782374406919097,0.0127502,0.212219,0.087582
7.40955,-0.226082,0.131152,-0.934357,0.0531387,0.0246023,-0.0361013,-0.0401523,-0.0236388,-0.00866273,0.00823092,0.0176446,0.00409601,-0.0354965,-0.015689,-1,0.00721118,0.181347,-0.139324,-0.0655901,0.261349,-0.421402,2.59651,0,0.999675,-0.0215093,-0.0132411,0.00332058,-0.0102242,-0.0134609,0.0440804,0,0,-0.47851,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476694,0,5,0.785398,0,0,0,0,0,-0.47851,0.00584117,0.204395,0.094342,0.713098,0.432562,0.53245,0.23593,nan,nan,nan,nan,nan,nan,nan,nan,1782374406938513,0.0127882,0.212153,0.0876389
7.42172,-0.225742,0.131375,-0.9343,0.0544912,0.0144862,-0.0356908,-0.0400109,-0.0237051,-0.00848161,0.0161757,-0.0088361,0.0206887,-0.0354965,-0.015689,-1,0.00721118,0.180733,-0.139711,-0.0657002,0.228704,-0.360996,2.58873,0,0.999757,-0.0184326,-0.0115903,0.00339179,0.0134506,0.000760863,0.0437918,0,0,-0.478869,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476694,0,5,0.785398,0,0,0,0,0,-0.47888,0.00229357,0.21527,0.0942371,0.713098,0.432562,0.53245,0.23593,nan,nan,nan,nan,nan,nan,nan,nan,1782374406938513,0.0127882,0.212153,0.0876389
7.43914,-0.22495,0.131753,-0.934188,0.0515843,0.0253787,-0.0349634,-0.0397211,-0.0236917,-0.00831526,0.0273271,-0.0178372,0.00750287,-0.0354965,-0.015689,-1,0.00721118,0.179981,-0.14007,-0.0658116,0.249966,-0.464017,2.5843,0,0.999634,-0.0236743,-0.0126525,0.00330609,-0.030095,-0.00841806,0.0431549,0,0,-0.479399,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.47669,0,5,0.785398,0,0,0,0,0,-0.478869,0.00538191,0.207961,0.094184,0.716145,0.429917,0.535163,0.234252,nan,nan,nan,nan,nan,nan,nan,nan,1782374406959469,0.0126881,0.212123,0.0877014
7.45028,-0.224635,0.131955,-0.934156,0.0478723,0.0243103,-0.0363379,-0.0392737,-0.0239958,-0.00827175,0.049954,-0.034676,0.0043441,-0.0354965,-0.015689,-1,0.00721118,0.179981,-0.14007,-0.0658116,0.249966,-0.464017,2.5843,0,0.999634,-0.0236743,-0.0126525,0.00330609,-0.0240074,-0.0184972,0.0426607,0,0,-0.47907,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.47669,0,5,0.785398,0,0,0,0,0,-0.479399,0.00755228,0.211393,0.0942757,0.717659,0.429647,0.53956,0.230731,nan,nan,nan,nan,nan,nan,nan,nan,1782374406972935,0.0126621,0.212126,0.0877491
7.46008,-0.224308,0.132211,-0.934154,0.0446634,0.0189791,-0.0376823,-0.0390605,-0.0239557,-0.00825983,0.0237813,0.00379593,0.0023036,-0.0354965,-0.015689,-1,0.00721118,0.179371,-0.140505,-0.0658461,0.291276,-0.400163,2.59396,0,0.999677,-0.0204319,-0.0147692,0.00330331,-0.0240074,-0.0184972,0.0426607,0,0,-0.47907,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476696,0,5,0.785398,0,0,0,0,0,-0.47907,-0.000693517,0.206494,0.0943623,0.719783,0.427038,0.529852,0.239608,nan,nan,nan,nan,nan,nan,nan,nan,1782374406980424,0.0125703,0.212117,0.087777
7.46529,-0.223964,0.132465,-0.934136,0.0495033,0.0231235,-0.0337023,-0.0390222,-0.0238837,-0.00827151,0.00421069,0.00743359,-0.000218039,-0.0354965,-0.015689,-1,0.00721118,0.179371,-0.140505,-0.0658461,0.291276,-0.400163,2.59396,0,0.999677,-0.0204319,-0.0147692,0.00330331,-0.0240074,-0.0184972,0.0426607,0,0,-0.47907,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476696,0,5,0.785398,0,0,0,0,0,-0.478677,0.00122709,0.209393,0.0945409,0.719783,0.427038,0.529852,0.239608,nan,nan,nan,nan,nan,nan,nan,nan,1782374406980424,0.0125703,0.212117,0.087777
7.47952,-0.22339,0.132924,-0.933759,0.0550031,0.0212031,-0.0339164,-0.0384232,-0.023849,-0.008445,0.029643,-0.00241853,-0.0151068,-0.0354965,-0.015689,-1,0.00721118,0.178775,-0.140973,-0.0660669,0.199884,-0.480132,2.55991,0,0.999644,-0.0244875,-0.010098,0.00335876,-0.0207808,-0.00683926,0.0434598,0,0,-0.479779,-0.0354965,-0.015689,-1,0.00721118,Idle,,0.476824,0,5,0.785398,0,0,0,0,0,-0.479779,0.008955,0.207188,0.0948501,0.714648,0.434566,0.537386,0.232516,nan,nan,nan,nan,nan,nan,nan,nan,1782374406999925,0.0123965,0.212049,0.0878625
