control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,thrust_sp_x,thrust_sp_y,thrust_sp_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11
0.1245,0.0060846,-0.00331865,0.0303667,0.00493325,0.00096526,-0.0112836,-0.0232399,-0.0431339,-0.000658854,-0.00359631,-0.00345371,-0.000621625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0927832,0.172408,0.00128858,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0134166,0.0260756,0.000253744,0.00199186,8.13879e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.140467,0.0060428,-0.00322032,0.0303191,0.00472547,0.000967861,-0.0118219,-0.0232178,-0.0431292,-0.000658573,0.00229785,0.000298404,8.91196e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0928215,0.172506,0.00140098,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0144162,0.0251969,0.000267637,0.00199215,7.8509e-06,0.002,1.15371e-11,nan,nan,nan,nan,nan,nan,nan,nan
0.146417,0.00600182,-0.00312533,0.0302658,0.00476142,0.000711472,-0.0116619,-0.023234,-0.0430988,-0.000676804,-0.00205971,0.00322817,-0.00199424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0928215,0.172506,0.00140098,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.014079,0.0251321,0.000275935,0.00199217,7.82762e-06,0.002,5.52249e-12,nan,nan,nan,nan,nan,nan,nan,nan
0.155712,0.00595974,-0.00303531,0.0302142,0.00400952,0.000392614,-0.0116022,-0.0232388,-0.0431046,-0.000667426,-0.000644837,-0.000871663,0.000993738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0930108,0.172438,0.00140889,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.014079,0.0251321,0.000275935,0.00199217,7.82762e-06,0.002,5.52249e-12,nan,nan,nan,nan,nan,nan,nan,nan
0.16582,0.00591713,-0.00294853,0.0301588,0.00422838,0.000403737,-0.0118039,-0.0232918,-0.0430816,-0.000645446,-0.00594015,0.00230271,0.0024697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0930108,0.172438,0.00140889,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0142236,0.0254581,0.000253267,0.00199206,7.93557e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.176353,0.00587864,-0.00286258,0.0301049,0.00428089,0.000669968,-0.0114369,-0.0232432,-0.0431045,-0.000667199,0.0051669,-0.00268645,-0.00251359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0928986,0.172348,0.00141645,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0132679,0.0261774,0.000274507,0.00199182,8.17451e-06,0.002,4.6344e-12,nan,nan,nan,nan,nan,nan,nan,nan
0.180809,0.00581132,-0.00269044,0.029989,0.0043068,0.000952508,-0.0116175,-0.0232854,-0.0430869,-0.000684751,-0.00451083,0.000569102,-0.00189235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0928986,0.172348,0.00141645,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0132679,0.0261774,0.000274507,0.00199182,8.17451e-06,0.002,4.6344e-12,nan,nan,nan,nan,nan,nan,nan,nan
0.200797,0.00578325,-0.00260416,0.0299269,0.00540987,0.00118124,-0.0123475,-0.0232716,-0.0430931,-0.000621718,0.00169153,-0.00103197,0.00696051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0930348,0.172363,0.00122741,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0138274,0.0260897,0.000272951,0.00199185,8.1459e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.201772,0.00576135,-0.00251877,0.0298609,0.00480806,0.00185275,-0.0120364,-0.0232675,-0.0430657,-0.000538519,0.00072511,0.00266637,0.00929008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0930348,0.172363,0.00122741,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0136568,0.023629,9.22304e-05,0.00199267,7.33322e-06,0.002,2.55096e-12,nan,nan,nan,nan,nan,nan,nan,nan
0.217655,0.00575698,-0.00240307,0.0298031,0.00523522,0.00140866,-0.0124192,-0.023267,-0.0431104,-0.000467239,0.000268947,-0.00532532,0.00777781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0930158,0.172432,0.0012046,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0142423,0.0275717,-0.000116156,0.00198273,0,0.00200863,8.63604e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.226165,0.00575094,-0.00229151,0.029747,0.00394804,0.00203172,-0.0120435,-0.0232633,-0.0430261,-0.000552472,-0.000188996,0.00944822,-0.00930653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0930158,0.172432,0.0012046,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0132598,0.0229435,-1.63031e-05,0.00198579,0,0.0020071,7.10905e-06,nan,nan,nan,nan,nan,nan,nan,nan
0.235762,0.00575178,-0.00217858,0.0296873,0.0073311,0.00157836,-0.0131339,-0.0231853,-0.0431177,-0.000678135,0.00793448,-0.0100335,-0.0143792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.092704,0.172633,0.0014575,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0120304,0.0317035,0.000358772,0.00199,9.9983e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.240367,0.0057678,-0.00205299,0.029607,0.0056822,0.0049985,-0.0114473,-0.0232008,-0.0428886,-0.000646497,-0.0017651,0.0253199,0.00401927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.092704,0.172633,0.0014575,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0120304,0.0317035,0.000358772,0.00199,9.9983e-06,0.002,0,nan,nan,nan,nan,nan,nan,nan,nan
0.253813,0.00579373,-0.00192416,0.0295422,0.00872979,0.00372408,-0.0132959,-0.0231737,-0.0432009,-0.000477951,0.00364592,-0.0352893,0.0178487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0927799,0.172542,0.00126816,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0151762,0.0287372,-6.58355e-07,0.00199032,8.3632e-06,0.00200066,6.58384e-07,nan,nan,nan,nan,nan,nan,nan,nan
0.261028,0.00581806,-0.0017831,0.029474,0.00696117,0.00733581,-0.0123877,-0.0232104,-0.0429414,-0.000387299,-0.00383852,0.0285713,0.0106624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0927799,0.172542,0.00126816,0,0,-0.001,0.00673143,-0.00424002,-1,-0.000674282,Idle,,nan,nan,nan,nan,1,1,1,0,0,-0.001,0.0135605,0.0256907,-0.000309331,0.00198398,0,0.00200801,8.01199e-06,nan,nan,nan,nan,nan,nan,nan,nan
