timestamp_us,yaw_err,pitch_err,roll_err,curr_yaw,curr_pitch,curr_roll,target_yaw,target_pitch,target_roll,att_0,att_1,att_2,U1,U2,U3,U4,n0,n1,n2,n3
27630331431,-6.51167e-05,0.00886095,0.00122403,6.51167e-05,0.000544397,-0.00111128,0,0.00940535,0.000112754,0.00428398,0.0310015,-6.51177e-05,3.57642,0.000358732,0.002596,-5.45283e-06,0.895401,0.894285,0.892805,0.893926
27630339260,-7.06891e-05,0.00773179,-3.89361e-05,7.06891e-05,0.00167751,0.000141203,0,0.0094093,0.000102267,-0.000145357,0.0270531,-7.06919e-05,3.57642,-1.21719e-05,0.00226537,-5.9196e-06,0.895235,0.894099,0.89297,0.894111
27630347093,-6.35106e-05,0.00927318,-0.00015402,6.35106e-05,0.00014009,0.000245763,0,0.00941327,9.17422e-05,-0.000539829,0.0324673,-6.3507e-05,3.57641,-4.52043e-05,0.00271875,-5.31795e-06,0.895462,0.894082,0.892743,0.894128
27630355010,-6.88544e-05,0.00881474,-0.00164446,6.88544e-05,0.000602596,0.00172543,0,0.00941733,8.09768e-05,-0.00576633,0.0308482,-6.88571e-05,3.57641,-0.000482861,0.00258317,-5.76596e-06,0.895393,0.893863,0.89281,0.894346
27630363044,-5.7841e-05,0.00939163,-9.04653e-05,5.7841e-05,2.97461e-05,0.000160713,0,0.00942138,7.02481e-05,-0.000305284,0.0328749,-5.78355e-05,3.57641,-2.55639e-05,0.00275288,-4.84303e-06,0.895478,0.894092,0.892725,0.894117
27630371101,-6.14808e-05,0.00817692,-0.00110492,6.14808e-05,0.00124847,0.00116451,0,0.00942539,5.95975e-05,-0.00387448,0.0286104,-6.14826e-05,3.57641,-0.000324442,0.00239578,-5.14843e-06,0.8953,0.893942,0.892904,0.894266
27630379097,-6.26797e-05,0.00834707,0.000372752,6.26797e-05,0.00108238,-0.00032391,0,0.00942945,4.88416e-05,0.00131542,0.0292159,-6.26803e-05,3.57641,0.000110151,0.00244649,-5.24873e-06,0.895325,0.894159,0.892878,0.894049
27630387021,-6.95774e-05,0.00808024,-0.00119759,6.95774e-05,0.00135325,0.00123573,0,0.00943348,3.81424e-05,-0.00420288,0.0282789,-6.95808e-05,3.57641,-0.000351941,0.00236802,-5.82656e-06,0.895285,0.893928,0.892917,0.89428
27630394827,-7.69457e-05,0.00913681,-0.00179955,7.69457e-05,0.000230189,0.00237825,0,0.009367,0.000578706,-0.0063067,0.031987,-7.69494e-05,3.57642,-0.000528111,0.00267853,-6.44359e-06,0.895443,0.893843,0.892764,0.894371
27630402757,-6.63967e-05,0.00966209,-0.000211369,6.63967e-05,-0.000292851,0.000793486,0,0.00936924,0.000582117,-0.000728303,0.0338211,-6.63914e-05,3.57642,-6.09867e-05,0.00283211,-5.55949e-06,0.89552,0.894076,0.892688,0.894137
27630410862,-6.93986e-05,0.00833659,-0.00106043,6.93986e-05,0.0010349,0.00164597,0,0.00937149,0.000585545,-0.00371767,0.0291685,-6.94001e-05,3.57642,-0.000311311,0.00244251,-5.81143e-06,0.895325,0.893951,0.892882,0.894262
27630418780,-7.07772e-05,0.00842758,0.000438257,7.07772e-05,0.000946161,0.000150719,0,0.00937374,0.000588976,0.00154474,0.0294972,-7.07779e-05,3.57642,0.000129354,0.00247004,-5.92681e-06,0.895338,0.894171,0.892868,0.894042
27630426721,-6.33295e-05,0.00997503,0.000486322,6.33295e-05,-0.000599036,0.000106072,0,0.00937599,0.000592394,0.00170245,0.0349238,-6.33258e-05,3.57642,0.00014256,0.00292445,-5.30278e-06,0.895566,0.894177,0.892641,0.894035
27630434982,-6.74905e-05,0.00942813,-0.000958818,6.74905e-05,-4.98228e-05,0.00155474,0,0.00937831,0.000595923,-0.00336637,0.0329945,-6.74925e-05,3.57642,-0.000281893,0.00276289,-5.65169e-06,0.895485,0.893965,0.892722,0.894247
27630442806,-7.11922e-05,0.00969473,0.000562898,7.11922e-05,-0.000314219,3.63836e-05,0,0.00938051,0.000599282,0.00198115,0.0339335,-7.1194e-05,3.57642,0.000165898,0.00284152,-5.96165e-06,0.895524,0.894189,0.892682,0.894023
27630534466,-7.53495e-05,0.00954485,-0.000862312,7.53495e-05,-0.000138514,0.0015009,0,0.00940634,0.000638585,-0.00302871,0.0334057,-7.53516e-05,3.57641,-0.000253618,0.00279733,-6.3098e-06,0.8955,0.893978,0.892703,0.894231
27630542163,-6.50408e-05,0.00994816,0.000763751,6.50408e-05,-0.000539647,-0.000121849,0,0.00940851,0.000641902,0.00268489,0.0348215,-6.50357e-05,3.57641,0.000224828,0.00291588,-5.44596e-06,0.895559,0.894216,0.892643,0.893992
27630550160,-5.30084e-05,0.00902945,0.00213924,5.30084e-05,0.000381296,-0.00149394,0,0.00941074,0.000645296,0.00749728,0.0315964,-5.30023e-05,3.57641,0.000627807,0.00264582,-4.43831e-06,0.895424,0.894418,0.892778,0.89379
27630558265,-5.86895e-05,0.00856919,0.000631699,5.86895e-05,0.000843842,1.70816e-05,0,0.00941303,0.000648781,0.00219999,0.0299888,-5.86923e-05,3.57641,0.000184223,0.00251121,-4.91478e-06,0.895357,0.894196,0.892846,0.894011
27630566252,-6.2138e-05,0.00932573,0.00197195,6.2138e-05,8.9527e-05,-0.00131978,0,0.00941526,0.000652169,0.00691152,0.0326455,-6.21397e-05,3.57641,0.000578757,0.00273367,-5.20346e-06,0.895468,0.894393,0.892734,0.893814
27630574038,-6.7062e-05,0.00958024,7.29166e-05,6.7062e-05,0.000127433,0.000155999,0,0.00970768,0.000228916,0.000244509,0.0335306,-6.70644e-05,3.57635,2.04747e-05,0.00280779,-5.61584e-06,0.895489,0.894099,0.892682,0.894078
27630582076,-7.00177e-05,0.00985117,0.00156981,7.00177e-05,-0.000133558,-0.0013487,0,0.00971761,0.000221103,0.00550523,0.034481,-7.00192e-05,3.57635,0.000460998,0.00288737,-5.86327e-06,0.895529,0.894318,0.892641,0.893857
27630590236,-5.88692e-05,0.0098401,0.00318114,5.88692e-05,-0.00011255,-0.00296786,0,0.00972754,0.000213287,0.0111457,0.0344402,-5.88636e-05,3.57634,0.000933323,0.00288395,-4.92913e-06,0.895527,0.894554,0.892643,0.89362
27630598203,-6.38286e-05,0.00936777,0.00167065,6.38286e-05,0.000369709,-0.00146518,0,0.00973748,0.00020547,0.00583637,0.0327837,-6.38311e-05,3.57634,0.000488726,0.00274524,-5.34509e-06,0.895457,0.894331,0.892711,0.893842
27630606116,-6.79172e-05,0.0101306,0.00299915,6.79172e-05,-0.000383368,-0.00280134,0,0.00974722,0.000197812,0.0105067,0.0354625,-6.79193e-05,3.57634,0.000879813,0.00296956,-5.68743e-06,0.895568,0.894526,0.892599,0.893646
27630614106,-7.214e-05,0.0100473,0.00152024,7.214e-05,-0.000290235,-0.0013302,0,0.00975709,0.000190046,0.00531019,0.035165,-7.21421e-05,3.57634,0.000444665,0.00294465,-6.04104e-06,0.895555,0.894308,0.89261,0.893863
27630679781,-7.5664e-05,0.0103724,0.00296518,7.5664e-05,-0.000534484,-0.00283869,0,0.00983789,0.000126487,0.0103891,0.0363051,-7.56657e-05,3.57632,0.00086996,0.00304012,-6.3361e-06,0.895598,0.894516,0.892558,0.893646
27630687688,-6.46039e-05,0.0101417,0.00456639,6.46039e-05,-0.000293918,-0.00444765,0,0.00984773,0.000118742,0.015994,0.035494,-6.45983e-05,3.57632,0.00133931,0.0029722,-5.40934e-06,0.895564,0.89475,0.892592,0.893411
27630695635,-6.93642e-05,0.00968978,0.00304913,6.93642e-05,0.000167721,-0.00293808,0,0.0098575,0.000111055,0.010661,0.0339109,-6.93666e-05,3.57631,0.000892733,0.00283963,-5.80862e-06,0.895497,0.894526,0.892657,0.893634
27630703702,-7.46393e-05,0.0108312,0.00409305,7.46393e-05,-0.00096374,-0.00398983,0,0.00986746,0.000103222,0.0143333,0.0379174,-7.46419e-05,3.57631,0.00120024,0.00317513,-6.25037e-06,0.895664,0.89468,0.892489,0.893479
27630711369,-7.79783e-05,0.0106874,0.00262092,7.79783e-05,-0.00081028,-0.00252527,0,0.00987709,9.56484e-05,0.00916259,0.0374047,-7.79799e-05,3.57631,0.000767258,0.0031322,-6.52989e-06,0.895642,0.894463,0.89251,0.893695
27630719637,-8.22144e-05,0.0109082,0.00412737,8.22144e-05,-0.00102094,-0.0040397,0,0.00988724,8.76654e-05,0.0144568,0.0381802,-8.22166e-05,3.57631,0.00121058,0.00319713,-6.88466e-06,0.895674,0.894684,0.892476,0.893473
27630727564,-7.08944e-05,0.00966597,0.00605034,7.08944e-05,-0.000297171,-0.00552065,0,0.0093688,0.000529688,0.0211869,0.0338256,-7.08888e-05,3.57642,0.00177415,0.00283249,-5.93609e-06,0.89552,0.894994,0.892687,0.89322
27630735765,-7.57097e-05,0.00921804,0.00453874,7.57097e-05,0.000145305,-0.00400375,0,0.00936334,0.000534991,0.0158746,0.0322599,-7.57121e-05,3.57642,0.00132931,0.00270138,-6.33999e-06,0.895455,0.894772,0.892753,0.893442
27630743469,-8.21537e-05,0.0107851,0.00471191,8.21537e-05,-0.001427,-0.00417186,0,0.00935814,0.000540048,0.0164929,0.0377594,-8.21569e-05,3.57642,0.00138108,0.0031619,-6.87966e-06,0.895685,0.894798,0.892523,0.893417
27630819897,-8.47401e-05,0.0105248,0.00330493,8.47401e-05,-0.00121747,-0.00271551,0,0.00930737,0.000589417,0.0115567,0.0368354,-8.47414e-05,3.57643,0.000967734,0.00308453,-7.09608e-06,0.895649,0.894594,0.892564,0.893626
27630827567,-7.5794e-05,0.0109369,0.0049346,7.5794e-05,-0.00163466,-0.00434016,0,0.00930221,0.000594436,0.0172829,0.038282,-7.57895e-05,3.57643,0.00144723,0.00320566,-6.34647e-06,0.89571,0.894834,0.892504,0.893387
27630835737,-7.80011e-05,0.00992246,0.00372046,7.80011e-05,-0.000625593,-0.00312083,0,0.00929687,0.000599627,0.0130128,0.0347213,-7.80022e-05,3.57644,0.00108966,0.00290749,-6.53175e-06,0.895561,0.894655,0.892654,0.893566
27630843618,-8.20419e-05,0.00925989,0.00229543,8.20419e-05,3.16309e-05,-0.0016906,0,0.00929152,0.000604828,0.00802364,0.0324048,-8.2044e-05,3.57644,0.000671884,0.00271352,-6.8702e-06,0.895464,0.894447,0.892751,0.893775
27630851642,-8.61783e-05,0.00982518,0.0037232,8.61783e-05,-0.000538966,-0.00311322,0,0.00928621,0.000609987,0.0130415,0.0343923,-8.61804e-05,3.57644,0.00109207,0.00287994,-7.21658e-06,0.895548,0.894657,0.892668,0.893565
27630859457,-7.84317e-05,0.0113606,0.0047999,7.84317e-05,-0.00179416,-0.00409969,0,0.00956647,0.000700209,0.0168068,0.0397713,-7.84278e-05,3.57637,0.00140737,0.00333037,-6.56739e-06,0.895757,0.894799,0.892427,0.893392
27630867535,-8.10174e-05,0.0107135,0.00340578,8.10174e-05,-0.00114338,-0.00269764,0,0.00957007,0.000708148,0.0119101,0.0374924,-8.10187e-05,3.57637,0.000997327,0.00313954,-6.78435e-06,0.895661,0.894594,0.892522,0.893596
27630875578,-7.21351e-05,0.011207,0.0050062,7.21351e-05,-0.00163342,-0.00429023,0,0.00957362,0.00071597,0.0175332,0.0392282,-7.21306e-05,3.57637,0.0014682,0.00328489,-6.04008e-06,0.895734,0.894829,0.892449,0.893361
27630883557,-7.43785e-05,0.010215,0.00377816,7.43785e-05,-0.000637821,-0.00305436,0,0.00957718,0.000723805,0.0132146,0.0357453,-7.43796e-05,3.57637,0.00110657,0.00299324,-6.22841e-06,0.895588,0.894648,0.892595,0.893541
27630891547,-7.6222e-05,0.00882929,0.00451018,7.6222e-05,0.000751455,-0.00377853,0,0.00958074,0.000731653,0.0157909,0.0308924,-7.62229e-05,3.57637,0.0013223,0.00258687,-6.38276e-06,0.895385,0.894755,0.892798,0.893433
27630899559,-6.95619e-05,0.00937878,0.0030775,6.95619e-05,0.000205527,-0.00233801,0,0.0095843,0.000739489,0.0107608,0.0328297,-6.95586e-05,3.57637,0.000901089,0.00274909,-5.8247e-06,0.895466,0.894544,0.892716,0.893643
27630907682,-7.51661e-05,0.00896579,0.00159287,7.51661e-05,0.000622119,-0.000845441,0,0.00958791,0.000747427,0.00556422,0.0313772,-7.51689e-05,3.57637,0.000465937,0.00262747,-6.2945e-06,0.895404,0.894327,0.892777,0.893861
27630915784,-6.40659e-05,0.00959146,0.00314646,6.40659e-05,8.34801e-09,-0.00239119,0,0.00959147,0.000755267,0.0110238,0.0335746,-6.40604e-05,3.57637,0.000923114,0.00281147,-5.36429e-06,0.895496,0.894555,0.892685,0.893632
27630923670,-6.46811e-05,0.0127558,0.00275331,6.46811e-05,-0.0031608,-0.00199024,0,0.00959501,0.000763069,0.00963369,0.0446682,-6.46814e-05,3.57637,0.000806706,0.00374043,-5.41629e-06,0.895961,0.894496,0.89222,0.89369
27630931785,-6.49969e-05,0.0109761,0.0031521,6.49969e-05,-0.00137749,-0.00238105,0,0.00959863,0.000771043,0.0110352,0.0384035,-6.4997e-05,3.57637,0.000924064,0.00321583,-5.44273e-06,0.895698,0.894555,0.892482,0.893631
27630939742,-6.52961e-05,0.00990848,0.00403885,6.52961e-05,-0.000306293,-0.00325999,0,0.00960218,0.000778867,0.0141424,0.0346719,-6.52963e-05,3.57637,0.00118425,0.00290336,-5.46778e-06,0.895542,0.894685,0.892638,0.893501
27630998806,-6.86714e-05,0.0116467,0.00383405,6.86714e-05,-0.00201822,-0.00299735,0,0.00962844,0.000836697,0.0134173,0.0407757,-6.86731e-05,3.57636,0.00112354,0.00341448,-5.75055e-06,0.895795,0.894653,0.892381,0.893529
27631006623,-6.9914e-05,0.0130772,0.00311805,6.9914e-05,-0.00344522,-0.00227362,0,0.00963195,0.000844429,0.0109079,0.0457804,-6.99147e-05,3.57636,0.000913409,0.00383357,-5.85452e-06,0.896005,0.894547,0.892171,0.893634
27631014644,-6.67329e-05,0.0134251,0.00156885,6.67329e-05,-0.00378957,-0.000716625,0,0.00963549,0.00085222,0.00547967,0.0469902,-6.67314e-05,3.57636,0.000458857,0.00393487,-5.58795e-06,0.896055,0.89432,0.89212,0.893861
27631022540,-6.3937e-05,0.0118991,0.00101041,6.3937e-05,-0.00226006,-0.000150341,0,0.00963905,0.000860067,0.00353232,0.0416358,-6.39356e-05,3.57636,0.00029579,0.0034865,-5.35385e-06,0.895831,0.894238,0.892344,0.893942
27631030669,-6.2199e-05,0.0102994,0.00127996,6.2199e-05,-0.000656722,-0.00041201,0,0.00964263,0.000867954,0.00448177,0.0360361,-6.21981e-05,3.57635,0.000375295,0.00301759,-5.20835e-06,0.895596,0.894278,0.892578,0.893902
27631038392,-5.97009e-05,0.00889329,0.00169411,5.97009e-05,0.000793534,-0.00111682,0,0.00968682,0.000577291,0.00593449,0.031116,-5.96997e-05,3.57635,0.000496943,0.00260559,-4.99914e-06,0.895389,0.894337,0.892783,0.89384
27631046573,-5.5606e-05,0.00776767,0.00283364,5.5606e-05,0.00192383,-0.00225635,0,0.0096915,0.000577292,0.00992602,0.0271787,-5.5604e-05,3.57635,0.000831185,0.00227589,-4.65617e-06,0.895224,0.894504,0.892948,0.893673
27631054475,-5.68756e-05,0.00933029,0.0031843,5.68756e-05,0.000365769,-0.002607,0,0.00969605,0.000577292,0.0111476,0.0326673,-5.68762e-05,3.57635,0.000933476,0.0027355,-4.7627e-06,0.895453,0.894555,0.892718,0.893621
27631062560,-5.93244e-05,0.00976151,0.0016399,5.93244e-05,-6.08431e-05,-0.0010626,0,0.00970066,0.000577293,0.00572844,0.0341684,-5.93257e-05,3.57635,0.000479688,0.00286119,-4.96782e-06,0.895516,0.894328,0.892655,0.893848
27631070294,-5.81592e-05,0.00993849,0.00322978,5.81592e-05,-0.000233341,-0.00265248,0,0.00970515,0.000577293,0.0113157,0.034786,-5.81586e-05,3.57635,0.000947559,0.00291291,-4.87009e-06,0.895542,0.894561,0.892629,0.893614
27631078496,-5.94298e-05,0.00979636,0.00163349,5.94298e-05,-8.65322e-05,-0.00105619,0,0.00970983,0.000577294,0.00570564,0.0342862,-5.94305e-05,3.57634,0.000477779,0.00287106,-4.97659e-06,0.89552,0.894326,0.892649,0.893848
27631086455,-5.75145e-05,0.00959179,0.00322214,5.75145e-05,0.000122619,-0.00264484,0,0.00971441,0.000577294,0.011289,0.0335698,-5.75135e-05,3.57634,0.000945319,0.00281107,-4.81607e-06,0.89549,0.89456,0.892679,0.893614
27631145680,-5.947e-05,0.0097292,0.0016232,5.947e-05,1.90306e-05,-0.0010459,0,0.00974823,0.000577298,0.00566959,0.0340529,-5.94709e-05,3.57634,0.000474761,0.00285153,-4.97998e-06,0.895508,0.894322,0.892657,0.893848
27631153586,-5.69835e-05,0.0093021,0.00316719,5.69835e-05,0.000450643,-0.00258989,0,0.00975274,0.000577298,0.0110963,0.0325542,-5.69822e-05,3.57633,0.000929186,0.00272603,-4.77158e-06,0.895445,0.894549,0.892719,0.89362
27631161543,-5.95352e-05,0.00970647,0.00162023,5.95352e-05,5.08423e-05,-0.00104293,0,0.00975731,0.000577299,0.00565959,0.0339756,-5.95365e-05,3.57633,0.000473923,0.00284505,-4.98547e-06,0.895505,0.894322,0.89266,0.893848
27631169203,-5.74749e-05,0.00954101,0.00321418,5.74749e-05,0.000220796,-0.00263688,0,0.00976181,0.000577299,0.0112612,0.0333923,-5.74739e-05,3.57633,0.000942989,0.00279621,-4.81275e-06,0.89548,0.894556,0.892684,0.893613
27631177152,-5.96067e-05,0.00971574,0.00162416,5.96067e-05,5.06526e-05,-0.00104686,0,0.00976639,0.0005773,0.00567303,0.0340063,-5.96078e-05,3.57633,0.000475048,0.00284762,-4.99144e-06,0.895505,0.894322,0.892658,0.893847
27631184872,-5.83339e-05,0.00992622,0.00320877,5.83339e-05,-0.000155347,-0.00263147,0,0.00977087,0.0005773,0.0112422,0.0347433,-5.83333e-05,3.57633,0.0009414,0.00290933,-4.88472e-06,0.895536,0.894554,0.892627,0.893613
27631193026,-5.96833e-05,0.00955354,0.00176769,5.96833e-05,5.63697e-05,-0.00104318,0,0.00960991,0.00072451,0.0061754,0.0334358,-5.9684e-05,3.57636,0.000517116,0.00279985,-4.99782e-06,0.89549,0.894351,0.89269,0.893834
27631200705,-5.90191e-05,0.0100322,0.003294,5.90191e-05,-0.00042246,-0.0025653,0,0.00960976,0.000728697,0.01154,0.0351163,-5.90187e-05,3.57636,0.00096634,0.00294057,-4.94212e-06,0.89556,0.894575,0.89262,0.893609
27631208930,-5.97596e-05,0.00954269,0.00177011,5.97596e-05,6.69302e-05,-0.00103706,0,0.00960962,0.000733051,0.00618432,0.0333959,-5.97599e-05,3.57636,0.000517863,0.0027965,-5.00418e-06,0.895488,0.894351,0.892692,0.893833
27631217014,-5.97431e-05,0.0103041,0.00317602,5.97431e-05,-0.000694665,-0.00243876,0,0.00960947,0.000737263,0.0111262,0.03607,-5.97431e-05,3.57636,0.00093169,0.00302043,-5.00277e-06,0.8956,0.894558,0.89258,0.893626
27631225150,-5.98378e-05,0.00953252,0.00177052,5.98378e-05,7.68058e-05,-0.00102899,0,0.00960933,0.000741529,0.00618659,0.0333582,-5.98378e-05,3.57636,0.000518053,0.00279335,-5.0107e-06,0.895486,0.894351,0.892693,0.893833
27631284930,-6.05484e-05,0.0106009,0.00297958,6.05484e-05,-0.000992693,-0.00220622,0,0.00960825,0.000773361,0.0104371,0.0371111,-6.05488e-05,3.57636,0.00087398,0.00310761,-5.07024e-06,0.895644,0.894529,0.892536,0.893655
27631292845,-5.99187e-05,0.00951848,0.0017921,5.99187e-05,8.96321e-05,-0.00101459,0,0.00960811,0.000777511,0.00626371,0.0333068,-5.99184e-05,3.57636,0.000524511,0.00278905,-5.01745e-06,0.895484,0.894354,0.892695,0.89383
27631300979,-6.12017e-05,0.0108303,0.00269334,6.12017e-05,-0.00122233,-0.00191151,0,0.00960797,0.000781829,0.0094332,0.0379155,-6.12024e-05,3.57636,0.000789918,0.00317497,-5.12497e-06,0.895677,0.894487,0.892502,0.893697
27631308895,-5.99986e-05,0.00950187,0.00178412,5.99986e-05,0.000105952,-0.000998071,0,0.00960782,0.000786045,0.00623778,0.0332469,-5.9998e-05,3.57636,0.00052234,0.00278403,-5.02412e-06,0.895482,0.894353,0.892698,0.893831
27631316834,-6.1627e-05,0.0109569,0.0024215,6.1627e-05,-0.00134918,-0.00163125,0,0.00960768,0.000790252,0.00847985,0.0383596,-6.16278e-05,3.57636,0.000710086,0.00321216,-5.16059e-06,0.895696,0.894447,0.892484,0.893737
27631324973,-6.00751e-05,0.00948021,0.00177497,6.00751e-05,0.000127322,-0.000980393,0,0.00960753,0.000794575,0.00620767,0.03317,-6.00743e-05,3.57636,0.000519818,0.00277759,-5.03051e-06,0.895478,0.894352,0.892701,0.893832
27631332815,-6.18951e-05,0.0110619,0.0019456,6.18951e-05,-0.00140196,-0.00140355,0,0.00965993,0.000542053,0.00681266,0.0387277,-6.1896e-05,3.57636,0.000570479,0.00324298,-5.18305e-06,0.895709,0.894375,0.892466,0.893805
27631340947,-6.01492e-05,0.00950991,0.00150177,6.01492e-05,0.000151467,-0.000963234,0,0.00966138,0.000538538,0.00525301,0.0332734,-6.01484e-05,3.57636,0.000439877,0.00278625,-5.03671e-06,0.895481,0.89431,0.892694,0.89387
27631349037,-6.20804e-05,0.0110769,0.00176103,6.20804e-05,-0.00141412,-0.00122597,0,0.00966281,0.000535062,0.00616553,0.0387806,-6.20814e-05,3.57636,0.000516289,0.00324741,-5.19858e-06,0.895711,0.894348,0.892464,0.893832
27631356963,-6.0222e-05,0.00948722,0.00147856,6.0222e-05,0.000177005,-0.000946918,0,0.00966423,0.000531638,0.00517292,0.0331937,-6.02211e-05,3.57635,0.000433171,0.00277958,-5.0428e-06,0.895477,0.894307,0.892698,0.893873
27631421176,-6.22228e-05,0.0110802,0.00159095,6.22228e-05,-0.00140456,-0.00108699,0,0.00967565,0.000503955,0.00556933,0.0387922,-6.22238e-05,3.57635,0.000466365,0.00324838,-5.2105e-06,0.895711,0.894323,0.892463,0.893856
27631428874,-6.02936e-05,0.00947305,0.00143193,6.02936e-05,0.000203982,-0.000931329,0,0.00967703,0.0005006,0.00501062,0.033144,-6.02926e-05,3.57635,0.00041958,0.00277542,-5.04878e-06,0.895475,0.894299,0.892699,0.89388
27631436831,-6.23395e-05,0.0110596,0.00147365,6.23395e-05,-0.00138118,-0.000976482,0,0.00967845,0.000497168,0.0051581,0.0387202,-6.23405e-05,3.57635,0.00043193,0.00324235,-5.22027e-06,0.895708,0.894305,0.892466,0.893873
27631444861,-6.03616e-05,0.00944579,0.00141003,6.03616e-05,0.000234081,-0.000916311,0,0.00967987,0.000493719,0.00493467,0.0330486,-6.03606e-05,3.57635,0.00041322,0.00276742,-5.05448e-06,0.89547,0.894296,0.892703,0.893883
27631452980,-6.24443e-05,0.0110338,0.00137807,6.24443e-05,-0.00135252,-0.000887863,0,0.00968132,0.000490207,0.00482304,0.0386299,-6.24454e-05,3.57635,0.000403872,0.0032348,-5.22906e-06,0.895704,0.894291,0.892469,0.893887
27631461010,-6.04313e-05,0.0100165,0.00158375,6.04313e-05,0.000263086,-0.000901853,0,0.0102796,0.000681901,0.00554324,0.035046,-6.04303e-05,3.57621,0.00046418,0.00293469,-5.06031e-06,0.895518,0.894286,0.892584,0.893821
27631468852,-6.2545e-05,0.0116228,0.00149915,6.2545e-05,-0.00132302,-0.000814558,0,0.0102998,0.000684595,0.0052464,0.0406912,-6.25461e-05,3.5762,0.000439324,0.00340741,-5.23749e-06,0.895753,0.894272,0.892346,0.893833
27631476758,-6.05037e-05,0.0100295,0.00157497,6.05037e-05,0.000290311,-0.000887697,0,0.0103198,0.000687269,0.00551291,0.0350915,-6.05027e-05,3.5762,0.00046164,0.00293849,-5.06638e-06,0.895518,0.894282,0.892579,0.89382
27631484966,-6.26397e-05,0.0116303,0.00144228,6.26397e-05,-0.00129032,-0.000752312,0,0.01034,0.00068997,0.005047,0.0407176,-6.26408e-05,3.57619,0.000422626,0.00340962,-5.24542e-06,0.895752,0.894261,0.892342,0.893839
27631492890,-6.05738e-05,0.0100405,0.00156657,6.05738e-05,0.000319558,-0.000873929,0,0.01036,0.000692644,0.00548389,0.03513,-6.05728e-05,3.57619,0.00045921,0.00294172,-5.07225e-06,0.895517,0.894278,0.892575,0.893819
27631500778,-6.2733e-05,0.0116378,0.00139417,6.2733e-05,-0.0012577,-0.000698844,0,0.0103801,0.000695324,0.00487832,0.0407438,-6.2734e-05,3.57618,0.000408501,0.00341181,-5.25323e-06,0.895751,0.894252,0.892339,0.893843
27631508755,-6.06449e-05,0.0100519,0.0015583,6.06449e-05,0.000348477,-0.000860276,0,0.0104003,0.000698025,0.00545522,0.0351699,-6.06438e-05,3.57618,0.00045681,0.00294506,-5.0782e-06,0.895516,0.894275,0.892571,0.893818
27631516599,-6.28246e-05,0.0116451,0.00135293,6.28246e-05,-0.00122476,-0.000652237,0,0.0104203,0.000700689,0.00473373,0.0407691,-6.28257e-05,3.57617,0.000396394,0.00341392,-5.2609e-06,0.895749,0.894243,0.892335,0.893847
27631524956,-6.07157e-05,0.0100631,0.00155021,6.07157e-05,0.000377897,-0.000846766,0,0.010441,0.000703448,0.00542716,0.0352091,-6.07147e-05,3.57617,0.00045446,0.00294834,-5.08413e-06,0.895515,0.894271,0.892567,0.893816
27631532747,-6.29137e-05,0.011651,0.00131729,6.29137e-05,-0.00119043,-0.000611224,0,0.0104606,0.000706069,0.00460882,0.0407899,-6.29148e-05,3.57616,0.000385933,0.00341567,-5.26836e-06,0.895748,0.894235,0.892332,0.89385
27631591370,-6.07845e-05,0.0101988,0.00155927,6.07845e-05,0.000409094,-0.000833528,0,0.0106079,0.00072574,0.00545905,0.0356842,-6.07834e-05,3.57613,0.00045713,0.00298813,-5.08989e-06,0.895525,0.894262,0.892537,0.893805
27631599354,-6.30041e-05,0.0117855,0.00130292,6.30041e-05,-0.00115777,-0.000574526,0,0.0106278,0.000728394,0.00455834,0.0412608,-6.30052e-05,3.57612,0.000381707,0.0034551,-5.27593e-06,0.895757,0.894223,0.892302,0.893841
27631607219,-6.08557e-05,0.0102088,0.0015511,6.08557e-05,0.000439027,-0.000820032,0,0.0106478,0.000731068,0.00543063,0.0357191,-6.08546e-05,3.57612,0.00045475,0.00299105,-5.09585e-06,0.895524,0.894258,0.892533,0.893803
27631615253,-5.99518e-05,0.00978108,0.00289739,5.99518e-05,0.000886978,-0.00216361,0,0.0106681,0.000733774,0.0101506,0.0342305,-5.99513e-05,3.57611,0.000849991,0.0028664,-5.02021e-06,0.89546,0.894454,0.892594,0.893604
27631623225,-6.44818e-05,0.00957602,0.00132965,6.44818e-05,0.00111205,-0.0005932,0,0.0106881,0.000736445,0.00464237,0.0335144,-6.44841e-05,3.57611,0.000388743,0.00280643,-5.39977e-06,0.895429,0.894223,0.892622,0.893834
27631631034,-6.76779e-05,0.0105427,0.00109048,6.76779e-05,-0.000518147,-0.000701847,0,0.0100246,0.000388629,0.00381745,0.0369113,-6.76795e-05,3.57627,0.000319666,0.00309088,-5.66735e-06,0.895612,0.89423,0.892521,0.89391
27631639020,-7.00649e-05,0.0106722,0.00253409,7.00649e-05,-0.000645951,-0.00215221,0,0.0100262,0.000381877,0.00887982,0.0373535,-7.00661e-05,3.57627,0.000743579,0.00312791,-5.8672e-06,0.895631,0.894442,0.892503,0.893698
27631647333,-7.27682e-05,0.00998551,0.00101863,7.27682e-05,4.23388e-05,-0.000643554,0,0.0100278,0.000375076,0.00355426,0.0349443,-7.27696e-05,3.57627,0.000297627,0.00292617,-6.09359e-06,0.89553,0.894219,0.892604,0.893921
