control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed,thrust_sp_x,thrust_sp_y,thrust_sp_z,torque_sp_x,torque_sp_y,torque_sp_z,actuator_motor_0,actuator_motor_1,actuator_motor_2,actuator_motor_3,actuator_motor_4,actuator_motor_5,actuator_motor_6,actuator_motor_7,actuator_motor_8,actuator_motor_9,actuator_motor_10,actuator_motor_11,rate_ctrl_status_timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
4.96697,0.000552085,0.0145283,-0.824003,-0.253608,0.129944,-0.1513,-0.0276622,-0.0565661,-0.10855,0.0388784,-0.00459938,0.00392616,0.0338018,0.00859661,-1,-0.0548287,0.0277493,-0.00556606,-0.177456,0.366791,-0.344807,2.97499,0,0.999287,-0.0170384,-0.019163,-0.0277258,0.00677775,0.0600739,0.151102,0,0,-0.455037,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.387226,0,0,0,0,0,-0.453409,0.00197103,0.2144,0.0932133,0.696687,0.396515,0.512831,0.207604,nan,nan,nan,nan,nan,nan,nan,nan,1782373979530157,0.0111159,0.20524,0.0657699
4.97572,-0.00342766,0.0146062,-0.825417,-0.255447,0.122533,-0.149195,-0.0276325,-0.0565711,-0.108457,0.00562502,-0.00512665,0.000826025,0.0338018,0.00859661,-1,-0.0548287,0.0277493,-0.00556606,-0.177456,0.366791,-0.344807,2.97499,0,0.999287,-0.0170384,-0.019163,-0.0277258,0.0306113,0.0463472,0.150253,0,0,-0.455251,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.387226,0,0,0,0,0,-0.455037,0.00871387,0.214105,0.0933403,0.693464,0.403247,0.518889,0.204548,nan,nan,nan,nan,nan,nan,nan,nan,1782373979539216,0.0110694,0.205364,0.0658981
4.98355,-0.00732488,0.0147225,-0.826812,-0.257604,0.117355,-0.151716,-0.0275222,-0.0564081,-0.108276,0.0150623,0.0134407,0.0113315,0.0338018,0.00859661,-1,-0.0548287,0.035368,-0.00570913,-0.174583,0.417859,-0.242505,2.94653,0,0.999315,-0.0117594,-0.0216185,-0.0276474,0.0442094,0.0325725,0.149738,0,0,-0.454281,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.390818,0,0,0,0,0,-0.455037,0.00871387,0.214105,0.0933403,0.693464,0.403247,0.518889,0.204548,nan,nan,nan,nan,nan,nan,nan,nan,1782373979539216,0.0110694,0.205364,0.0658981
4.99607,-0.0153041,0.0152245,-0.829851,-0.249369,0.123856,-0.148607,-0.027224,-0.0560095,-0.107947,0.00280723,0.0267116,0.00212665,0.0338018,0.00859661,-1,-0.0548287,0.0466507,-0.00629648,-0.170149,0.429968,-0.25906,2.96076,0,0.99929,-0.0125839,-0.0222573,-0.0276724,-0.0170619,0.0444753,0.149574,0,0,-0.453347,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.39441,0,0,0,0,0,-0.454281,0.0129633,0.200626,0.0936124,0.680443,0.415299,0.51134,0.210041,nan,nan,nan,nan,nan,nan,nan,nan,1782373979560180,0.0111245,0.20551,0.0661964
5.00553,-0.0190047,0.0154432,-0.831247,-0.248441,0.125503,-0.149744,-0.0271371,-0.0556877,-0.107817,0.0119435,0.031456,0.00676962,0.0338018,0.00859661,-1,-0.0548287,0.0466507,-0.00629648,-0.170149,0.429968,-0.25906,2.96076,0,0.99929,-0.0125839,-0.0222573,-0.0276724,0.0228638,0.0369065,0.148878,0,0,-0.45435,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.39441,0,0,0,0,0,-0.453347,0.00586653,0.201432,0.0936985,0.685184,0.408863,0.505872,0.213468,nan,nan,nan,nan,nan,nan,nan,nan,1782373979569107,0.0110627,0.205535,0.0663228
5.02022,-0.0261964,0.0159548,-0.833982,-0.236579,0.128727,-0.14044,-0.026536,-0.05496,-0.107478,0.0372929,0.0376332,0.00857954,0.0338018,0.00859661,-1,-0.0548287,0.0466507,-0.00629648,-0.170149,0.429968,-0.25906,2.96076,0,0.99929,-0.0125839,-0.0222573,-0.0276724,0.00106714,0.0477095,0.148221,0,0,-0.453868,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.39441,0,0,0,0,0,-0.453868,0.00129483,0.206785,0.0939642,0.692989,0.402632,0.506678,0.213173,nan,nan,nan,nan,nan,nan,nan,nan,1782373979590017,0.0110319,0.20552,0.0666199
5.03546,-0.0297255,0.0162219,-0.835324,-0.235294,0.130484,-0.13963,-0.0263666,-0.0545737,-0.107454,0.0204095,0.0394047,-0.00421518,0.0338018,0.00859661,-1,-0.0548287,0.0603509,-0.00724405,-0.164676,0.414736,-0.309267,2.9452,0,0.999268,-0.0151601,-0.0215524,-0.0277212,0.00256131,0.0435952,0.14806,0,0,-0.455484,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.403389,0,0,0,0,0,-0.455484,0.00332986,0.20796,0.094067,0.694099,0.404959,0.510459,0.212418,nan,nan,nan,nan,nan,nan,nan,nan,1782373979599000,0.0109712,0.205538,0.0667467
5.04307,-0.0331852,0.0165502,-0.836664,-0.231305,0.131904,-0.143763,-0.0258753,-0.0543321,-0.107309,0.0569598,0.023082,0.00902481,0.0338018,0.00859661,-1,-0.0548287,0.0603509,-0.00724405,-0.164676,0.414736,-0.309267,2.9452,0,0.999268,-0.0151601,-0.0215524,-0.0277212,-0.00329293,0.0357734,0.147509,0,0,-0.45542,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.403389,0,0,0,0,0,-0.45542,0.00317101,0.206466,0.0941978,0.693221,0.40597,0.509096,0.213391,nan,nan,nan,nan,nan,nan,nan,nan,1782373979609509,0.0109005,0.205554,0.0668949
5.05154,-0.0368461,0.0166249,-0.838024,-0.227863,0.128609,-0.140611,-0.025393,-0.0540954,-0.107123,0.0558486,0.0224364,0.0135963,0.0338018,0.00859661,-1,-0.0548287,0.0603509,-0.00724405,-0.164676,0.414736,-0.309267,2.9452,0,0.999268,-0.0151601,-0.0215524,-0.0277212,-0.00839928,0.0372995,0.147029,0,0,-0.453994,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.403389,0,0,0,0,0,-0.453994,0.000260939,0.213614,0.0942189,0.69893,0.397452,0.510645,0.208949,nan,nan,nan,nan,nan,nan,nan,nan,1782373979619952,0.0107873,0.205581,0.0670385
5.06627,-0.0404546,0.0167021,-0.83935,-0.226587,0.127712,-0.133141,-0.024952,-0.0537056,-0.106951,0.052169,0.0391636,0.0110615,0.0338018,0.00859661,-1,-0.0548287,0.0705436,-0.00770018,-0.16065,0.422456,-0.281803,2.93417,0,0.999282,-0.0137519,-0.021907,-0.0276946,0.00400671,0.0321463,0.145968,0,0,-0.456129,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.40699,0,0,0,0,0,-0.454451,0.00205284,0.20804,0.0941997,0.694158,0.403098,0.508448,0.212097,nan,nan,nan,nan,nan,nan,nan,nan,1782373979628932,0.0106974,0.205624,0.0671594
5.07487,-0.044011,0.0167936,-0.840653,-0.220539,0.132104,-0.133705,-0.024705,-0.0536515,-0.106844,0.0298427,0.00190959,0.00290677,0.0338018,0.00859661,-1,-0.0548287,0.0705436,-0.00770018,-0.16065,0.422456,-0.281803,2.93417,0,0.999282,-0.0137519,-0.021907,-0.0276946,-0.0116827,0.0398878,0.145604,0,0,-0.455671,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.40699,0,0,0,0,0,-0.456129,0.00793509,0.21555,0.0941918,0.696979,0.403619,0.5196,0.204319,nan,nan,nan,nan,nan,nan,nan,nan,1782373979639408,0.010614,0.205672,0.0673003
5.08717,-0.0509005,0.0171481,-0.843239,-0.221976,0.122501,-0.132483,-0.02406,-0.0537232,-0.106303,0.0404091,-0.000677891,0.0202059,0.0338018,0.00859661,-1,-0.0548287,0.0739222,-0.00778712,-0.159347,0.400174,-0.315794,2.94114,0,0.999278,-0.0155136,-0.0208211,-0.0277189,0.0148412,0.0199943,0.144199,0,0,-0.455389,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.410573,0,0,0,0,0,-0.455155,0.00586679,0.210827,0.0941191,0.694055,0.404449,0.513899,0.208217,nan,nan,nan,nan,nan,nan,nan,nan,1782373979658862,0.0104605,0.20581,0.0675573
5.10224,-0.0578562,0.0177281,-0.845925,-0.213106,0.125577,-0.124049,-0.0238402,-0.0541489,-0.106019,0.00773863,-0.0331001,0.00576898,0.0338018,0.00859661,-1,-0.0548287,0.0836375,-0.00831315,-0.155507,0.413054,-0.34183,2.92996,0,0.999242,-0.0168181,-0.0215115,-0.027757,-0.0249422,0.0346774,0.143905,0,0,-0.456479,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.414165,0,0,0,0,0,-0.456479,0.00929902,0.213599,0.0940977,0.69489,0.406218,0.519629,0.205177,nan,nan,nan,nan,nan,nan,nan,nan,1782373979669340,0.0104326,0.205887,0.0676952
5.11346,-0.0610629,0.0179888,-0.847118,-0.212474,0.121721,-0.123001,-0.023843,-0.0542773,-0.105827,0.00234842,-0.0181257,0.0129957,0.0338018,0.00859661,-1,-0.0548287,0.0836375,-0.00831315,-0.155507,0.413054,-0.34183,2.92996,0,0.999242,-0.0168181,-0.0215115,-0.027757,0.00502693,0.0300819,0.143171,0,0,-0.456956,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.419553,0,0,0,0,0,-0.456956,0.00910051,0.213892,0.0941655,0.695783,0.406416,0.520105,0.20552,nan,nan,nan,nan,nan,nan,nan,nan,1782373979679815,0.0103775,0.20599,0.0678359
5.13631,-0.0673021,0.0186004,-0.849496,-0.195172,0.140251,-0.11896,-0.0240441,-0.0545708,-0.105598,-0.00684739,-0.0225463,-0.000830024,0.0338018,0.00859661,-1,-0.0548287,0.0901215,-0.00892258,-0.152882,0.449125,-0.246185,2.92182,0,0.999277,-0.0119013,-0.0232141,-0.0276666,-0.032706,0.04718,0.143026,0,0,-0.457018,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.419553,0,0,0,0,0,-0.457018,0.00925592,0.215543,0.0943542,0.697092,0.405609,0.521255,0.204116,nan,nan,nan,nan,nan,nan,nan,nan,1782373979699268,0.0104224,0.206206,0.0680991
5.15436,-0.0703105,0.0189793,-0.850679,-0.199508,0.126296,-0.120693,-0.0244189,-0.0547281,-0.105529,-0.0397238,-0.020614,-4.94202e-05,0.0338018,0.00859661,-1,-0.0548287,0.0989067,-0.00986357,-0.149321,0.434008,-0.263554,2.92519,0,0.999282,-0.0128068,-0.0224693,-0.0276797,0.0198505,0.0230894,0.141504,0,0,-0.456633,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.423144,0,0,0,0,0,-0.456725,0.0161058,0.214773,0.094627,0.691683,0.410976,0.524989,0.19925,nan,nan,nan,nan,nan,nan,nan,nan,1782373979720221,0.0104381,0.206488,0.068385
5.15505,-0.0735186,0.0191068,-0.851857,-0.20036,0.122988,-0.120122,-0.0247651,-0.0547533,-0.105367,-0.0363978,-0.0062006,0.0109621,0.0338018,0.00859661,-1,-0.0548287,0.0989067,-0.00986357,-0.149321,0.434008,-0.263554,2.92519,0,0.999282,-0.0128068,-0.0224693,-0.0276797,0.0198505,0.0230894,0.141504,0,0,-0.456633,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.426736,0,0,0,0,0,-0.456725,0.0161058,0.214773,0.094627,0.691683,0.410976,0.524989,0.19925,nan,nan,nan,nan,nan,nan,nan,nan,1782373979720221,0.0104381,0.206488,0.068385
5.16696,-0.0766671,0.019256,-0.853023,-0.192902,0.139042,-0.117331,-0.0249767,-0.0550457,-0.105219,-0.0209425,-0.0364004,0.0072424,0.0338018,0.00859661,-1,-0.0548287,0.104945,-0.0101264,-0.146977,0.422194,-0.37354,2.92011,0,0.999282,-0.0128068,-0.0224693,-0.0276797,-0.0311557,0.0342203,0.141452,0,0,-0.457204,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.426736,0,0,0,0,0,-0.456633,0.0206625,0.213967,0.0947417,0.687914,0.414792,0.527435,0.196393,nan,nan,nan,nan,nan,nan,nan,nan,1782373979729202,0.0105352,0.206576,0.0685073
5.18237,-0.0857287,0.0199532,-0.856525,-0.186419,0.129291,-0.118957,-0.0262757,-0.0553335,-0.104633,-0.0316998,-0.0124272,0.0227849,0.0338018,0.00859661,-1,-0.0548287,0.110743,-0.0105454,-0.14463,0.455215,-0.262235,2.92223,0,0.999258,-0.0127086,-0.0235457,-0.0276891,0.0184884,0.0254678,0.139754,0,0,-0.456964,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.426736,0,0,0,0,0,-0.456964,0.0159052,0.211153,0.0947547,0.689632,0.413762,0.5224,0.202064,nan,nan,nan,nan,nan,nan,nan,nan,1782373979750156,0.0106374,0.206784,0.0687816
5.19114,-0.0886138,0.0202445,-0.857678,-0.179061,0.1393,-0.114379,-0.0265684,-0.0554154,-0.104442,-0.0299971,-0.0128082,0.0136689,0.0338018,0.00859661,-1,-0.0548287,0.110743,-0.0105454,-0.14463,0.455215,-0.262235,2.92223,0,0.999258,-0.0127086,-0.0235457,-0.0276891,0.00687959,0.0312931,0.139372,0,0,-0.455853,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.426736,0,0,0,0,0,-0.455853,0.0175573,0.208458,0.0946871,0.68538,0.415657,0.520621,0.201756,nan,nan,nan,nan,nan,nan,nan,nan,1782373979759135,0.0107327,0.206835,0.0688951
5.20582,-0.0914266,0.0205824,-0.858831,-0.176967,0.141148,-0.112935,-0.026871,-0.0552373,-0.104295,-0.0312636,0.0164427,0.0095641,0.0338018,0.00859661,-1,-0.0548287,0.116295,-0.0110655,-0.142322,0.40497,-0.368266,2.92489,0,0.999225,-0.0181741,-0.0211369,-0.0277807,-0.0241281,0.0413679,0.13931,0,0,-0.456844,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.435716,0,0,0,0,0,-0.456844,0.00864456,0.210257,0.0945833,0.693841,0.408969,0.516684,0.207881,nan,nan,nan,nan,nan,nan,nan,nan,1782373979769611,0.0108,0.206908,0.0690254
5.21916,-0.0942067,0.0209305,-0.859982,-0.175841,0.133405,-0.113601,-0.0269589,-0.0551402,-0.104042,-0.00673138,0.0071881,0.021424,0.0338018,0.00859661,-1,-0.0548287,0.121608,-0.0117172,-0.140018,0.431466,-0.304232,2.92998,0,0.999254,-0.0148789,-0.0223956,-0.0277261,0.00358499,0.0313979,0.138042,0,0,-0.456456,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.439308,0,0,0,0,0,-0.456981,0.00719112,0.209414,0.0944839,0.69431,0.408575,0.515297,0.209741,nan,nan,nan,nan,nan,nan,nan,nan,1782373979780087,0.0107839,0.206962,0.0691547
5.23169,-0.0995733,0.0216895,-0.862285,-0.167669,0.138507,-0.117686,-0.0274651,-0.0545935,-0.103587,-0.017267,0.0362717,0.0136479,0.0338018,0.00859661,-1,-0.0548287,0.126706,-0.0124382,-0.137715,0.413308,-0.351894,2.95469,0,0.999232,-0.0173295,-0.0215385,-0.0277687,-0.0149521,0.0362513,0.136709,0,0,-0.454854,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.439308,0,0,0,0,0,-0.4549,0.0165669,0.208014,0.0941761,0.684302,0.413806,0.519165,0.202327,nan,nan,nan,nan,nan,nan,nan,nan,1782373979799548,0.0108879,0.207041,0.069386
5.24128,-0.102411,0.022295,-0.863619,-0.161876,0.135415,-0.114399,-0.0275498,-0.0544186,-0.103435,-0.00715646,0.0164936,0.0111469,0.0338018,0.00859661,-1,-0.0548287,0.126706,-0.0124382,-0.137715,0.413308,-0.351894,2.95469,0,0.999232,-0.0173295,-0.0215385,-0.0277687,-0.00348756,0.0440756,0.136139,0,0,-0.455316,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.442909,0,0,0,0,0,-0.454854,0.00823691,0.215094,0.0940156,0.694992,0.402702,0.518393,0.203327,nan,nan,nan,nan,nan,nan,nan,nan,1782373979810018,0.0109051,0.207077,0.0695086
5.25074,-0.105176,0.0225038,-0.864784,-0.166955,0.128406,-0.116794,-0.0275583,-0.0542665,-0.103163,0.00205926,0.0135946,0.02465,0.0338018,0.00859661,-1,-0.0548287,0.126706,-0.0124382,-0.137715,0.413308,-0.351894,2.95469,0,0.999232,-0.0173295,-0.0215385,-0.0277687,0.0201224,0.0195608,0.135075,0,0,-0.454453,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.442909,0,0,0,0,0,-0.455316,0.00841373,0.211357,0.0938652,0.692537,0.405782,0.51649,0.206456,nan,nan,nan,nan,nan,nan,nan,nan,1782373979818998,0.010905,0.207124,0.069612
5.26371,-0.110517,0.0230675,-0.867106,-0.153407,0.140822,-0.111155,-0.0275051,-0.0537424,-0.102664,0.016366,0.0232025,0.0137499,0.0338018,0.00859661,-1,-0.0548287,0.134592,-0.0134724,-0.134047,0.435684,-0.356982,2.96816,0,0.999202,-0.0175547,-0.0226831,-0.0277916,-0.0161984,0.0235644,0.134344,0,0,-0.454013,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.446491,0,0,0,0,0,-0.454453,0.0106649,0.210248,0.0937218,0.689155,0.407152,0.516579,0.204928,nan,nan,nan,nan,nan,nan,nan,nan,1782373979829476,0.0109352,0.207132,0.0697326
5.27705,-0.113086,0.023359,-0.868254,-0.153202,0.13095,-0.112207,-0.0273598,-0.0536238,-0.10238,0.0193912,0.00945151,0.0250021,0.0338018,0.00859661,-1,-0.0548287,0.139543,-0.0140243,-0.131746,0.420832,-0.284665,2.95489,0,0.999281,-0.0138999,-0.0218285,-0.0276969,-0.0212413,0.0391143,0.133911,0,0,-0.455386,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.450083,0,0,0,0,0,-0.455386,0.00564661,0.211408,0.0935578,0.694292,0.403552,0.514946,0.208754,nan,nan,nan,nan,nan,nan,nan,nan,1782373979839951,0.0108843,0.207146,0.0698509
5.28612,-0.1156,0.0236827,-0.869397,-0.158713,0.127388,-0.117431,-0.0273014,-0.0534044,-0.102145,0.00952726,0.0210593,0.0202783,0.0338018,0.00859661,-1,-0.0548287,0.139543,-0.0140243,-0.131746,0.420832,-0.284665,2.95489,0,0.999281,-0.0138999,-0.0218285,-0.0276969,0.0116159,0.031029,0.132955,0,0,-0.454755,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.450083,0,0,0,0,0,-0.454755,0.00577457,0.21253,0.0934147,0.694221,0.402074,0.515342,0.207382,nan,nan,nan,nan,nan,nan,nan,nan,1782373979848932,0.0108222,0.207178,0.069951
5.30117,-0.120473,0.0244808,-0.871674,-0.144108,0.1447,-0.10821,-0.0267003,-0.0531004,-0.101727,0.049276,0.0200684,0.0117865,0.0338018,0.00859661,-1,-0.0548287,0.139543,-0.0140243,-0.131746,0.420832,-0.284665,2.95489,0,0.999281,-0.0138999,-0.0218285,-0.0276969,-0.0335712,0.0301612,0.131797,0,0,-0.455097,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.455471,0,0,0,0,0,-0.453697,-0.00464929,0.207279,0.0932993,0.696706,0.397244,0.503318,0.217521,nan,nan,nan,nan,nan,nan,nan,nan,1782373979869883,0.010736,0.207159,0.0701901
5.31435,-0.122832,0.024864,-0.872778,-0.143878,0.134194,-0.106412,-0.0265994,-0.0526839,-0.101654,0.0131116,0.0436603,0.00328503,0.0338018,0.00859661,-1,-0.0548287,0.148802,-0.015454,-0.127222,0.428303,-0.300489,2.94859,0,0.999261,-0.0146932,-0.0222295,-0.0277197,0.00088616,0.0231054,0.131129,0,0,-0.455209,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.455471,0,0,0,0,0,-0.455097,0.0011194,0.208894,0.0933683,0.695237,0.40165,0.509869,0.213633,nan,nan,nan,nan,nan,nan,nan,nan,1782373979878863,0.0106068,0.207138,0.0702965
5.32476,-0.12512,0.0253189,-0.873876,-0.140341,0.133104,-0.111391,-0.0264116,-0.0521444,-0.101458,0.0233555,0.0567656,0.0175631,0.0338018,0.00859661,-1,-0.0548287,0.148802,-0.015454,-0.127222,0.428303,-0.300489,2.94859,0,0.999261,-0.0146932,-0.0222295,-0.0277197,0.000860331,0.0241238,0.13086,0,0,-0.453607,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.459063,0,0,0,0,0,-0.455209,0.00910443,0.206257,0.0935112,0.687981,0.409416,0.51362,0.209819,nan,nan,nan,nan,nan,nan,nan,nan,1782373979889342,0.0105089,0.207114,0.0704231
5.33644,-0.12953,0.0263034,-0.876058,-0.134285,0.14188,-0.103992,-0.0255837,-0.0513126,-0.101296,0.028487,0.0483031,0.00226317,0.0338018,0.00859661,-1,-0.0548287,0.155165,-0.0168214,-0.123942,0.424498,-0.360811,2.95114,0,0.999211,-0.0177662,-0.02212,-0.0277875,-0.0367069,0.0299939,0.130693,0,0,-0.453517,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.459063,0,0,0,0,0,-0.453607,0.00399674,0.20963,0.093684,0.692549,0.401989,0.510619,0.209271,nan,nan,nan,nan,nan,nan,nan,nan,1782373979899819,0.0104344,0.207078,0.0705511
5.34638,-0.131872,0.0270719,-0.877292,-0.136277,0.135912,-0.107551,-0.0254511,-0.0508249,-0.101163,0.0168057,0.0517612,0.0109859,0.0338018,0.00859661,-1,-0.0548287,0.155165,-0.0168214,-0.123942,0.424498,-0.360811,2.95114,0,0.999211,-0.0177662,-0.02212,-0.0277875,-0.0267914,0.01655,0.129995,0,0,-0.455127,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.46445,0,0,0,0,0,-0.453517,0.00730088,0.210096,0.0938308,0.690599,0.404053,0.513048,0.206369,nan,nan,nan,nan,nan,nan,nan,nan,1782373979910438,0.0103065,0.207046,0.0706787
5.35977,-0.134182,0.0273723,-0.878384,-0.132394,0.134483,-0.104548,-0.0252192,-0.0504715,-0.100962,0.0282007,0.0367139,0.018255,0.0338018,0.00859661,-1,-0.0548287,0.159584,-0.0178369,-0.121616,0.444468,-0.307915,2.96204,0,0.999236,-0.0150476,-0.0230627,-0.0277387,-0.0073954,0.00291115,0.12912,0,0,-0.453875,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.46445,0,0,0,0,0,-0.455127,0.00300528,0.207547,0.0939158,0.693528,0.404513,0.509733,0.212733,nan,nan,nan,nan,nan,nan,nan,nan,1782373979919271,0.0102107,0.207,0.0707855
5.36603,-0.136432,0.0276729,-0.879447,-0.127067,0.138145,-0.101131,-0.0250314,-0.0500473,-0.100775,0.0234836,0.0439356,0.0158386,0.0338018,0.00859661,-1,-0.0548287,0.159584,-0.0178369,-0.121616,0.444468,-0.307915,2.96204,0,0.999236,-0.0150476,-0.0230627,-0.0277387,-0.00637819,0.00738282,0.128685,0,0,-0.454361,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.468042,0,0,0,0,0,-0.455127,0.00300528,0.207547,0.0939158,0.693528,0.404513,0.509733,0.212733,nan,nan,nan,nan,nan,nan,nan,nan,1782373979919271,0.0102107,0.207,0.0707855
5.37467,-0.138598,0.028022,-0.880511,-0.120502,0.14006,-0.10142,-0.0251581,-0.0497437,-0.100582,-0.0114707,0.0309717,0.0166171,0.0338018,0.00859661,-1,-0.0548287,0.159584,-0.0178369,-0.121616,0.444468,-0.307915,2.96204,0,0.999236,-0.0150476,-0.0230627,-0.0277387,-0.0198255,0.0140443,0.128304,0,0,-0.45501,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.469847,0,0,0,0,0,-0.45501,0.00887669,0.209851,0.093913,0.690886,0.406916,0.515398,0.206839,nan,nan,nan,nan,nan,nan,nan,nan,1782373979940268,0.0100951,0.20686,0.0710272
5.38861,-0.14069,0.0284144,-0.881575,-0.120876,0.136547,-0.103774,-0.0250536,-0.0494886,-0.100336,0.0145643,0.0253426,0.0224184,0.0338018,0.00859661,-1,-0.0548287,0.163779,-0.0184541,-0.119489,0.394197,-0.354051,2.95737,0,0.99925,-0.0174675,-0.0205695,-0.0277565,-0.026988,0.0238553,0.127838,0,0,-0.454643,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.469847,0,0,0,0,0,-0.454643,0.00745884,0.20824,0.0938188,0.690288,0.406591,0.512985,0.208707,nan,nan,nan,nan,nan,nan,nan,nan,1782373979949202,0.0100466,0.206827,0.0711253
5.40142,-0.142756,0.0288216,-0.882619,-0.12774,0.133938,-0.102299,-0.0249357,-0.0493134,-0.100065,0.0161423,0.0164597,0.0250319,0.0338018,0.00859661,-1,-0.0548287,0.167729,-0.0192138,-0.117381,0.491544,-0.30988,2.96873,0,0.999176,-0.015077,-0.0254572,-0.0277707,-0.015107,0.0130439,0.126829,0,0,-0.453765,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.475226,0,0,0,0,0,-0.453765,0.00572047,0.21261,0.093687,0.693598,0.401262,0.514099,0.206101,nan,nan,nan,nan,nan,nan,nan,nan,1782373979959761,0.00997377,0.206799,0.0712382
5.41306,-0.146755,0.0297235,-0.884668,-0.107004,0.149287,-0.096308,-0.0249227,-0.0488239,-0.0997275,0.00518413,0.0124555,0.00788691,0.0338018,0.00859661,-1,-0.0548287,0.167729,-0.0192138,-0.117381,0.491544,-0.30988,2.96873,0,0.999176,-0.015077,-0.0254572,-0.0277707,-0.0547477,0.0291069,0.125787,0,0,-0.455037,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.475226,0,0,0,0,0,-0.454023,0.0102082,0.202748,0.0935159,0.683538,0.411496,0.51073,0.210327,nan,nan,nan,nan,nan,nan,nan,nan,1782373979970203,0.00992195,0.206727,0.0713487
5.43753,-0.150484,0.0307592,-0.886682,-0.113706,0.132465,-0.0977705,-0.0250209,-0.0481538,-0.0993117,-0.00820587,0.0298041,0.0190009,0.0338018,0.00859661,-1,-0.0548287,0.175072,-0.0210545,-0.113318,0.467092,-0.287175,2.96563,0,0.999225,-0.0139593,-0.0241838,-0.0277267,0.00279934,-0.00796885,0.124165,0,0,-0.454141,0.0338018,0.00859661,-1,-0.0548287,Idle,,nan,nan,5,0.48241,0,0,0,0,0,-0.454854,0.0112037,0.21483,0.0933972,0.69209,0.404369,0.520923,0.202035,nan,nan,nan,nan,nan,nan,nan,nan,1782373980000132,0.00971612,0.20668,0.0716716
