time,e0,e1,e2,e3,wx,wy,wz,x,y,z,xp,yp,zp,input1,input2,input3,input4
8.04,0.999919,-0.0123947,0.00132893,-0.00241318,-0.0064899,0.000790238,-0.00185417,0.0876816,0.281002,-1.26769,0.00269562,-0.0323624,0.0986235,24.893,-0.0131794,-0.000507061,0.248612
8.06,0.999919,-0.0123897,0.00137786,-0.00241494,3.96011e-05,0.00345306,-0.000655699,0.0878788,0.28085,-1.26862,0.00266987,-0.0383618,0.0994657,25.5123,-0.0269502,0.0366448,0.0374735
8.08,0.99992,-0.0123724,0.00139208,-0.00241245,0.0035017,0.00358622,0.000542726,0.0879272,0.280793,-1.26887,0.00259171,-0.0395309,0.0997615,25.5317,-0.0254277,0.00802358,0.283642
8.1,0.999921,-0.0122461,0.00144931,-0.00240649,0.0105591,0.00158881,0.000542697,0.0881058,0.28049,-1.26996,0.00208744,-0.0442508,0.0999128,27.3134,-0.0371054,0.036589,0.167158
8.12,0.999926,-0.0118222,0.00146159,-0.00238831,0.0169551,0.00292036,-0.00185402,0.0882976,0.279961,-1.27226,-0.000105679,-0.0492141,0.0999936,25.5275,0.0356628,-0.00961503,0.201683
8.14,0.999928,-0.0116329,0.00145228,-0.00238691,0.0137593,-0.00200649,0.00120857,0.0883582,0.279543,-1.27298,-0.000346518,-0.0501511,0.100212,26.2243,-0.0376001,0.0665615,0.351296
8.16,0.999929,-0.0115625,0.00144291,-0.0023896,0.0168219,-0.00227283,-0.000788769,0.0883752,0.279389,-1.27316,-0.000494475,-0.0499304,0.100441,24.7982,-0.0376499,0.0372937,0.30281
8.18,0.999931,-0.0114192,0.0014365,-0.00238877,0.0168219,-9.1183e-06,0.000143295,0.0884007,0.279172,-1.27379,-0.00109668,-0.0491274,0.100421,25.7013,0.0313397,-0.0458625,0.242855
8.2,0.999935,-0.011036,0.00139347,-0.00240769,0.00564175,-0.00240587,-0.00225345,0.0883976,0.27875,-1.27656,-0.00308815,-0.0438023,0.100694,25.9152,0.00868783,0.00290481,0.386384
8.22,0.999936,-0.0110195,0.00138269,-0.00241598,0.00298308,-0.00267212,-0.00225337,0.0883847,0.278765,-1.2771,-0.0033711,-0.0423654,0.100607,25.0235,-0.0496948,0.00877034,0.215366
8.24,0.999936,-0.0110126,0.00136719,-0.00241941,0.000586224,-0.00387055,-0.00105495,0.0883693,0.278784,-1.2776,-0.00357416,-0.0407239,0.100609,28.0189,0.0385418,0.0321477,0.242351
8.26,0.999936,-0.010981,0.00126072,-0.00241092,-0.00207694,-0.00746581,0.00134189,0.0882601,0.278942,-1.27959,-0.00460586,-0.0335503,0.101092,24.9717,-0.0330087,0.012029,-0.0540579
8.28,0.999934,-0.0111726,0.00115004,-0.00240349,-0.0159254,-0.00307157,-0.00238656,0.0881057,0.279179,-1.28075,-0.004734,-0.0272507,0.101904,25.175,-0.0554324,0.0104537,0.152685
8.3,0.999933,-0.0112391,0.00115029,-0.0023981,-0.0175233,-8.92974e-06,0.00120876,0.0880783,0.279236,-1.28089,-0.00435031,-0.0258874,0.102333,25.5796,-0.0171956,-0.039827,0.177868
8.32,0.999931,-0.0114746,0.00109236,-0.00239624,-0.0212517,-0.00307159,0.000143442,0.0880121,0.279425,-1.28113,-0.0032129,-0.0227394,0.103226,29.1015,-0.026796,0.0373616,0.233227
8.34,0.999927,-0.0118461,0.00101243,-0.00239701,-0.0193875,-0.00267211,-0.000522344,0.0879397,0.279715,-1.28098,-0.00235339,-0.021697,0.105127,25.3712,-0.000661372,0.02966,0.167125
8.36,0.999921,-0.0122656,0.00104862,-0.00240824,-0.0263065,0.00345309,0.000143548,0.0879219,0.280116,-1.2814,4.99141e-05,-0.0238116,0.106296,24.0067,0.00284368,0.00790818,0.1367
8.38,0.99992,-0.0123516,0.0010621,-0.00241531,-0.0223117,0.00331999,-0.00185379,0.0879299,0.280207,-1.28156,0.000389511,-0.0241894,0.106366,24.4335,-0.0616307,-0.00392158,0.102521
8.4,0.999918,-0.012545,0.00106904,-0.00241708,-0.0116591,0.00225467,-0.00251961,0.0879662,0.280414,-1.28187,0.0011432,-0.0261838,0.106726,25.2311,-0.0376709,0.0180192,0.193763
8.42,0.999917,-0.0126344,0.00117816,-0.00241459,-0.00473022,0.00438514,0.000942579,0.0880874,0.280472,-1.2824,0.00247411,-0.0371608,0.107648,26.8832,-0.0222233,0.00545214,0.299703
8.44,0.999916,-0.0126456,0.00118673,-0.0024153,-0.00366496,0.00212146,-0.000255852,0.0881128,0.28047,-1.28264,0.00250969,-0.0379991,0.107705,24.6489,-0.0358554,0.0672114,0.248889
8.46,0.999916,-0.0126575,0.00120637,-0.00242415,-0.00379811,0.00491778,-0.00225324,0.0881391,0.28053,-1.28318,0.00259191,-0.0386939,0.10765,27.7138,-0.0236923,-0.0301974,0.252748
8.48,0.999919,-0.0124345,0.00131541,-0.00240444,0.0160463,0.00718143,0.000942645,0.0882582,0.280605,-1.28536,0.00191779,-0.0430857,0.106509,25.7835,-0.0243245,-0.0105109,0.106352
8.5,0.999923,-0.0121236,0.00139924,-0.00242108,0.00965468,0.00078985,-0.000655257,0.0883695,0.280182,-1.28691,0.00128324,-0.0472416,0.105843,23.384,-0.0116948,0.064231,0.0801606
8.52,0.999923,-0.0120732,0.00140238,-0.00241647,0.0117852,0.000789812,0.00107579,0.0883813,0.280078,-1.28706,0.000758676,-0.0468503,0.105913,27.9931,-0.0341901,-0.0742075,0.298392
8.54,0.999924,-0.0120111,0.00140969,-0.00241674,0.0147147,0.00185514,-0.000122618,0.0883885,0.279971,-1.28719,0.000225152,-0.046204,0.106126,25.9188,0.0191294,0.0263247,0.0190116
8.56,0.999928,-0.0116879,0.00140906,-0.00244973,0.0144484,0.000257194,-0.00118789,0.0883769,0.27937,-1.28737,-0.00122578,-0.0456929,0.106995,26.3181,-0.0200144,0.0102671,0.160236
8.58,0.99993,-0.0115328,0.00140418,-0.00247766,0.0044677,-0.00360421,-0.000921526,0.0883066,0.279051,-1.28809,-0.00224367,-0.0409424,0.107685,24.8704,0.00173435,0.0360301,0.183783
8.6,0.99993,-0.0115305,0.00138174,-0.00248761,-0.000325987,-0.00560159,-0.00265257,0.0882873,0.279041,-1.2883,-0.00233793,-0.0396063,0.107869,25.1981,-0.00966047,-0.00975148,0.209385
8.62,0.99993,-0.0115287,0.00135779,-0.00248956,-0.000459165,-0.00600106,-0.0006552,0.0882663,0.279034,-1.28848,-0.00267339,-0.0383927,0.108002,25.5278,-0.0475609,0.0446967,-0.0168899
8.64,0.999929,-0.0115575,0.00130941,-0.00246193,-0.00365494,-0.00174001,0.000543239,0.0881132,0.279116,-1.2893,-0.00396337,-0.0340826,0.107899,27.9057,-0.028935,0.0104337,0.103956
8.66,0.999926,-0.0118454,0.00118159,-0.00245461,-0.0141691,-0.00613397,0.000410165,0.0878496,0.279709,-1.29121,-0.00436097,-0.0288479,0.107297,24.1022,-0.0185662,0.00261006,0.0657922
8.68,0.999926,-0.0118941,0.0011552,-0.00245434,-0.0131038,-0.00666664,-0.000122483,0.0878076,0.279787,-1.29136,-0.0046755,-0.0281865,0.107549,27.2977,-0.0204627,0.0348554,0.233816
8.7,0.999924,-0.0120077,0.00109163,-0.00246699,-0.016699,-0.00839769,-0.00198674,0.0877202,0.279932,-1.29157,-0.00464368,-0.0277405,0.107924,23.7807,-0.0258546,0.0445162,0.187052
8.72,0.999921,-0.0122518,0.00108575,-0.00247537,-0.012438,0.00105655,-0.00172036,0.0875411,0.280158,-1.29157,-0.00264207,-0.0290583,0.109445,27.6083,-0.0138476,-0.0289933,0.043758
8.74,0.999919,-0.0124692,0.00104374,-0.00247337,-0.0150963,-0.00373701,-0.00118771,0.0874448,0.280533,-1.29266,-0.00165935,-0.0305858,0.109596,22.5709,-0.045915,-0.0186304,0.296546
8.76,0.999918,-0.0125177,0.00103392,-0.00247061,-0.013099,-0.00253858,0.000543417,0.0874236,0.280597,-1.29285,-0.00165644,-0.0313058,0.109824,28.0707,0.0205102,0.00468659,0.00897386
8.78,0.999916,-0.0126484,0.00103636,-0.00247467,-0.00817212,0.00292091,-0.00172032,0.0873393,0.280714,-1.29329,-0.00129166,-0.0350274,0.110439,26.5306,-0.0502228,0.0341989,0.283955
8.8,0.999916,-0.0126569,0.00110974,-0.00249289,0.00248052,0.00318721,-0.000388715,0.0872951,0.280479,-1.29319,0.000706126,-0.0422258,0.112121,24.202,0.0291905,0.004722,0.186866
8.82,0.999917,-0.0125799,0.00112908,-0.00249901,0.00581402,0.00238861,-0.00105442,0.0872845,0.280303,-1.29362,0.000918805,-0.0455523,0.112398,29.1936,-0.0669402,0.00974281,0.0588108
8.84,0.999918,-0.0125021,0.0011556,-0.00248309,0.00847718,0.00332074,0.00107611,0.0872677,0.280166,-1.29402,0.000576456,-0.047657,0.112723,25.7131,-0.0122717,0.029212,0.0120181
8.86,0.999922,-0.0121677,0.00127697,-0.00245286,0.0168704,0.00625058,0.00240777,0.0872026,0.279737,-1.29588,0.000836627,-0.0517931,0.111803,22.0883,0.0469878,-0.0495133,0.062609
8.88,0.999925,-0.0119574,0.00132584,-0.00244533,0.0163378,0.00305477,0.00174197,0.0871618,0.279438,-1.29672,0.000105159,-0.0527691,0.111999,27.7695,-0.0436012,-0.0214204,0.0365883
8.9,0.999926,-0.0118826,0.001335,-0.00244294,0.0178025,0.00225585,0.000543514,0.0871428,0.279318,-1.29693,-0.000340614,-0.0529496,0.1122,27.8242,-0.0194252,-0.00529101,0.0931345
8.92,0.999929,-0.0115975,0.00133178,-0.00245585,0.0138125,0.00265561,-0.00198632,0.0869879,0.278824,-1.29819,-0.00251525,-0.0505659,0.112889,25.5353,-0.0256849,0.0112466,0.363769
8.94,0.999931,-0.0113988,0.00131638,-0.00246019,0.00475778,-0.00240436,-0.00278532,0.0867587,0.278538,-1.29963,-0.00314723,-0.0464651,0.112911,25.0054,0.0112542,0.0476771,0.152664
8.96,0.999931,-0.0113818,0.00130436,-0.0024633,0.00329301,-0.00307018,-0.000921106,0.0867113,0.278478,-1.29981,-0.00349404,-0.0454778,0.113039,25.7804,-0.0129351,-0.0360403,-0.00155816
8.98,0.999932,-0.0113508,0.00126641,-0.00246917,-0.00056434,-0.00413514,-0.000787874,0.086534,0.278553,-1.30114,-0.0044511,-0.0415559,0.112933,24.0193,-0.0520246,0.0412127,0.217163
9,0.999931,-0.011471,0.00116654,-0.00246821,-0.0105512,-0.0042683,-0.00038834,0.0861508,0.278706,-1.30284,-0.00529972,-0.0360966,0.113377,27.1353,-0.013691,0.00286035,0.0794587
9.02,0.999928,-0.0117023,0.00110454,-0.00245985,-0.0157443,-0.004002,-0.00078788,0.0859045,0.27878,-1.3033,-0.00448864,-0.0331413,0.114562,26.9646,-0.00925227,-0.0306316,0.200683
9.04,0.999927,-0.0117634,0.00109058,-0.00246126,-0.0161438,-0.00360249,-0.000521529,0.0858488,0.278793,-1.30334,-0.00418599,-0.0327302,0.114906,25.2489,-0.0285159,-0.00457958,0.272232
9.06,0.999924,-0.0120091,0.00101577,-0.00244286,-0.0160107,-0.00533358,-0.00185316,0.085649,0.278792,-1.30318,-0.00312257,-0.0327873,0.116763,25.6245,-0.00548335,0.0377461,0.16468
9.08,0.999921,-0.01229,0.00103056,-0.0024332,-0.0148077,0.00092509,0.00254116,0.0854743,0.27875,-1.30312,-0.000539075,-0.0359594,0.11846,26.7015,-0.022483,-0.0116901,0.00410905
9.1,0.99992,-0.012407,0.00101765,-0.00242291,-0.014275,-0.00333598,0.000543811,0.0854307,0.27875,-1.30336,0.00046383,-0.0371646,0.118662,25.0941,-0.00268038,-0.00358608,0.229216
9.12,0.999919,-0.0124727,0.00101558,-0.00242779,-0.00775028,-7.00349e-06,-0.000255156,0.0854013,0.278692,-1.30347,0.000911147,-0.039423,0.118894,24.7062,0.00243608,0.00759788,0.117162
9.14,0.999918,-0.0124888,0.0010886,-0.00242669,0.00117132,0.00585194,-0.00132042,0.0853707,0.278227,-1.30321,0.00289265,-0.0474713,0.11985,26.4622,-0.0187611,-0.000710388,0.121636
9.16,0.99992,-0.0123748,0.00124257,-0.00242705,0.00729658,0.00678406,-0.00105412,0.085441,0.277372,-1.30271,0.00517424,-0.054248,0.120163,24.8871,-0.0806201,0.0314501,0.221354
9.18,0.999921,-0.0122673,0.00129561,-0.00243124,0.0142255,0.00571938,1.12342e-05,0.0854669,0.277061,-1.30299,0.00504288,-0.056309,0.119835,27.9861,-0.0332856,-0.0320966,0.0944003
9.2,0.999922,-0.0121972,0.00132025,-0.00243069,0.0167555,0.00611887,0.000144394,0.0854735,0.276953,-1.30343,0.00508992,-0.0574568,0.119624,25.4243,-0.00277608,0.0194115,0.164564
9.22,0.999926,-0.0117914,0.0014817,-0.00245565,0.0202212,0.00785025,-0.00132021,0.0854974,0.276177,-1.30511,0.00444492,-0.0615085,0.118878,26.5898,0.0745345,-9.36762e-05,0.252329
9.24,0.99993,-0.0114363,0.00158162,-0.00245398,0.0172918,0.0051871,0.000943394,0.085499,0.275125,-1.30596,0.0027409,-0.060798,0.11825,26.4336,-0.107959,0.0483891,0.259821
9.26,0.999932,-0.0112833,0.00160265,-0.00245414,0.0178244,0.0015918,0.000277631,0.0854822,0.274674,-1.30608,0.00193966,-0.0599392,0.118524,24.9404,0.0212496,-0.0562238,0.11617
9.28,0.999934,-0.0111387,0.00161178,-0.00247016,0.0162265,0.000526573,-0.00478236,0.0854537,0.274208,-1.30609,0.000977187,-0.059188,0.118609,27.3791,0.00735689,0.00153207,0.125425
9.3,0.999936,-0.0109112,0.00160744,-0.0024912,0.00917424,-0.00613071,-0.000254884,0.085293,0.273328,-1.30677,-0.000626601,-0.0540589,0.118901,26.7147,-0.0180159,0.00285124,0.198931
9.32,0.999937,-0.0108637,0.00153734,-0.00252836,-0.00667157,-0.0020028,-0.000121721,0.0849479,0.272488,-1.30748,-0.00311784,-0.04468,0.119334,25.9905,0.0106209,-0.000155519,0.0448466
9.34,0.999936,-0.0108971,0.00151911,-0.00253143,-0.00906841,-0.00466597,-0.000920704,0.084892,0.272382,-1.30746,-0.00318135,-0.0434128,0.119512,25.8702,-0.0105275,-0.0409127,-0.0534758
9.36,0.999936,-0.0109501,0.00150418,-0.00252919,-0.0139953,-0.00386698,0.000410867,0.0848238,0.272377,-1.30779,-0.00341389,-0.0417996,0.119481,25.6892,-0.0302924,0.0529923,0.141553
9.38,0.999932,-0.0112947,0.00138804,-0.00254031,-0.0174524,-0.00559748,-0.00052111,0.084384,0.272399,-1.30904,-0.0054152,-0.0352785,0.119636,27.4126,-0.00841888,0.0218176,0.054262
9.4,0.999929,-0.0115631,0.0012975,-0.00253218,-0.0229119,-0.00759488,-0.00012164,0.0841446,0.272378,-1.30924,-0.00558579,-0.0348946,0.119797,25.8933,-0.0149395,-0.014934,0.00239832
9.42,0.999928,-0.0116478,0.00126452,-0.00253817,-0.0219798,-0.00839377,-0.0017195,0.0840646,0.272359,-1.30925,-0.00580947,-0.0346252,0.11998,25.4173,-0.0221391,-0.0126767,0.0510284
9.44,0.999926,-0.0118281,0.00121319,-0.00252849,-0.0237108,-0.00692905,0.00214211,0.0839017,0.272302,-1.30917,-0.00604028,-0.0348376,0.12038,26.8315,0.00937866,0.00755882,0.239674
9.46,0.999923,-0.0121508,0.00112611,-0.00250754,-0.0145229,-0.00639646,0.00187574,0.0835239,0.27207,-1.30891,-0.00423254,-0.0384212,0.12152,25.5155,0.0152684,-0.0226842,0.206847
9.48,0.99992,-0.0123447,0.00102524,-0.00251211,-0.00639545,-0.00106938,-0.00198575,0.0831694,0.271835,-1.30958,-0.00355614,-0.0444097,0.121786,23.7767,-0.0263734,-0.000221093,0.0264221
9.5,0.99992,-0.0123941,0.00103487,-0.00250753,-0.00519703,0.00239272,0.00134319,0.0830407,0.271623,-1.30963,-0.00292904,-0.0468521,0.121991,27.5663,-0.023199,-0.0571542,-0.034886
9.52,0.99992,-0.012311,0.0010314,-0.00252292,0.00798562,-0.000137308,1.16228e-05,0.0828149,0.271083,-1.30978,-0.00107006,-0.0522882,0.121545,24.0394,-0.0157428,0.0187397,0.0120081
9.54,0.999923,-0.0121243,0.00104515,-0.00254523,0.0118518,0.00212765,-0.00105352,0.0825582,0.270509,-1.31062,-0.00091999,-0.0573457,0.12106,26.2402,0.0348109,0.0260856,0.188661
9.56,0.999924,-0.0120183,0.00106425,-0.00254995,0.012917,0.0021276,0.000411201,0.0824426,0.270127,-1.31085,-0.000487198,-0.0590823,0.121061,28.1116,-0.0300204,0.0167125,0.103467
9.58,0.999926,-0.0118859,0.00108547,-0.00254677,0.0169118,0.00252707,0.000544344,0.0823371,0.269693,-1.31096,-0.000101631,-0.0602984,0.121189,24.1155,0.0399403,0.0258701,0.0789348
9.6,0.999931,-0.0114487,0.00113563,-0.00254866,0.017316,0.00439242,0.000144938,0.0819681,0.268542,-1.31202,-0.000194892,-0.0607552,0.121249,26.0383,-0.0094178,-0.0368448,-0.0288776
9.62,0.999933,-0.0112062,0.00117822,-0.00254283,0.0117272,0.00173014,0.000544578,0.0816626,0.26797,-1.31351,4.65201e-05,-0.0595115,0.120477,26.711,0.0364615,-0.00444581,-0.0866181
9.64,0.999934,-0.0111144,0.00117429,-0.00253044,0.00946348,-0.0010662,0.00107721,0.0815161,0.267699,-1.3142,5.98711e-05,-0.0574831,0.120087,25.7996,-0.0475018,-0.00985156,0.178842
9.66,0.999936,-0.0109844,0.00116567,-0.00253189,0.00879769,-0.00106621,-0.00158595,0.0813029,0.267287,-1.31498,-0.000244272,-0.054858,0.119745,29.2317,-0.0228686,0.00785928,-0.0809722
9.68,0.999937,-0.010918,0.00120974,-0.00250197,-0.001056,0.00346119,0.000145108,0.0809425,0.266609,-1.31561,-0.000931492,-0.0491494,0.120589,25.5725,0.02123,0.00616185,0.0676189
9.7,0.999936,-0.0109859,0.00122041,-0.00251883,-0.00850821,-0.00119845,0.000278362,0.0806321,0.266374,-1.31656,-0.000559803,-0.0440651,0.120312,23.8454,0.00495013,-0.0279911,0.0544375
9.72,0.999935,-0.0110264,0.00121937,-0.0025208,-0.0111714,-0.000532661,-0.000653731,0.0805531,0.266343,-1.3168,-0.000988496,-0.0428924,0.120568,25.6405,0.00632887,0.00178721,-0.241788
9.74,0.999933,-0.011225,0.001196,-0.00251789,-0.0123698,0.000798938,-0.00131951,0.0802234,0.266218,-1.3174,-0.00229085,-0.0395857,0.121751,24.322,-0.0292886,-0.00448239,-0.142636
9.76,0.99993,-0.0115116,0.00119104,-0.00254091,-0.0211582,-0.000399471,-0.00384959,0.0798263,0.266001,-1.31741,-0.00153374,-0.0376112,0.123082,28.4924,-0.0410875,-0.0166219,0.0848025
9.78,0.999928,-0.0116497,0.00119606,-0.0025425,-0.0174298,-0.00119844,0.00107732,0.0796861,0.265878,-1.3172,-0.00143999,-0.0376963,0.12362,26.3978,-0.0216669,-0.0357315,-0.0415492
9.8,0.999925,-0.011885,0.00116572,-0.00253891,-0.0179624,-0.00386159,-0.000387376,0.0794832,0.265648,-1.31667,-0.00164141,-0.0378382,0.124931,25.9014,0.00228588,0.0206304,0.0115849
9.82,0.999923,-0.0121046,0.00114412,-0.00251974,-0.0110333,-0.000398657,0.000944299,0.0791337,0.265251,-1.31606,-0.00140533,-0.0419639,0.126462,26.4806,-0.0424588,-0.0297409,0.137624
9.84,0.999922,-0.0121898,0.00114516,-0.00250384,-0.00623963,-0.0013308,0.00161008,0.078858,0.264882,-1.31601,-0.000774163,-0.0465047,0.12674,24.6925,-0.0248982,0.0414164,0.049399
9.86,0.999922,-0.0122007,0.00114159,-0.0025012,-0.00344332,-0.00106448,0.0005448,0.0787948,0.264752,-1.31592,-0.000592117,-0.0472314,0.126847,25.9071,0.0422317,-0.0108086,0.0459226
9.88,0.999922,-0.0122001,0.00114078,-0.00249273,0.00561143,0.00173183,0.000677977,0.0785001,0.263896,-1.31507,-0.00083828,-0.0520261,0.126961,24.2775,0.0634173,0.0601623,-0.0407365
9.9,0.999924,-0.0120057,0.00120542,-0.00248114,0.00827977,0.00120047,0.00200965,0.0781709,0.262853,-1.3144,-0.000859748,-0.0585883,0.127311,29.0723,0.0195736,-0.0111812,0.201073
9.92,0.999925,-0.011972,0.00120825,-0.00247805,0.00761398,0.0005347,0.000678097,0.0780939,0.262655,-1.31443,-0.00100224,-0.059572,0.127221,28.2357,-0.0597168,-0.0162824,0.122531
9.94,0.999925,-0.0119267,0.00120939,-0.0024787,0.0105435,0.000135217,-0.000254023,0.0780166,0.262444,-1.31442,-0.00131345,-0.0600104,0.127088,26.7442,0.0400946,0.0384252,0.234156
9.96,0.99993,-0.0115483,0.00115737,-0.00248082,0.0176049,-0.00172789,0.000145679,0.0773982,0.261419,-1.31581,-0.00349,-0.0623757,0.124685,23.9368,0.00868817,0.00343991,0.121041
9.98,0.999933,-0.0112528,0.00116749,-0.00248434,0.0150749,-0.00106212,-0.00025391,0.0769794,0.260527,-1.31611,-0.00375697,-0.0621474,0.124557,24.1734,-0.0574798,0.0239734,0.0864691
10,0.999935,-0.011105,0.00110035,-0.00248056,0.0112133,-0.00798635,-0.000387095,0.076678,0.259813,-1.31602,-0.00414181,-0.06026,0.124547,26.6279,0.050948,-0.00672499,-0.0733398
10.02,0.999935,-0.0110646,0.001068,-0.00248132,0.00934907,-0.00825266,-0.00038705,0.0765769,0.259575,-1.31593,-0.00451269,-0.0591916,0.124748,25.3992,-0.0301466,-0.0352433,0.0705554
10.04,0.999937,-0.0108826,0.000979131,-0.00249809,0.0102862,-0.00359064,-0.00145221,0.0760963,0.258835,-1.31604,-0.00588277,-0.0553291,0.125026,25.9592,-0.010872,0.00945549,0.0338482
10.06,0.999938,-0.0108221,0.00094756,-0.00249103,-0.00316277,-0.00465589,-0.000386933,0.075464,0.258142,-1.31642,-0.00458168,-0.0506828,0.124439,25.4646,-0.00522545,0.0391525,0.0364649
10.08,0.999937,-0.0109071,0.000864531,-0.00247455,-0.00808961,-0.00585432,0.000944629,0.0751161,0.257745,-1.3163,-0.00529779,-0.0468876,0.124209,27.0775,-0.0253085,0.00818554,-0.00864416
10.1,0.999937,-0.0109517,0.00084004,-0.00246946,-0.0119512,-0.00638694,0.00107782,0.0749981,0.257619,-1.3162,-0.00571938,-0.0455982,0.124434,26.1122,0.011562,0.0108063,0.0928065
10.12,0.999935,-0.0110924,0.000784238,-0.00245322,-0.00941633,-0.00239087,0.000678454,0.0743363,0.257278,-1.31642,-0.00525501,-0.0423485,0.124534,24.8554,0.00208452,-0.0349744,0.0970106
10.14,0.999933,-0.0113075,0.000766384,-0.00244306,-0.0184711,-0.000393542,0.000279021,0.0738492,0.257077,-1.31664,-0.00319412,-0.0408754,0.124378,27.0878,0.033097,0.00365093,0.213561
10.16,0.999932,-0.0113848,0.000751183,-0.00243695,-0.0202022,-0.00412183,0.00134428,0.0737433,0.257018,-1.31662,-0.00267918,-0.0403422,0.124317,24.3033,-0.0320648,-0.00905815,0.194782
10.18,0.999931,-0.0114516,0.00074497,-0.00243203,-0.017539,-0.00185829,0.0010779,0.0736425,0.256953,-1.31657,-0.00239298,-0.040272,0.124411,26.1578,-0.01983,0.0143968,-0.0330077
10.2,0.999928,-0.0117393,0.00074038,-0.00242185,-0.0114137,0.00280231,-0.00118578,0.0731592,0.256597,-1.31629,-0.00148845,-0.0420891,0.125168,27.1356,-0.00259961,0.0161701,0.213634
10.22,0.999926,-0.0119163,0.000831126,-0.00241564,-0.0099446,0.0048008,0.000412275,0.0726911,0.256242,-1.3168,-0.00027204,-0.0475474,0.125027,24.8376,0.0106905,0.00375054,0.0349039
10.24,0.999925,-0.0119554,0.000833769,-0.00241936,-0.00461827,-0.00172395,-0.00105245,0.0725218,0.255983,-1.31679,-0.000364193,-0.0498487,0.12502,25.1101,-0.0550225,0.0364115,0.132082
10.26,0.999925,-0.0119673,0.000834918,-0.00242087,-0.00115216,0.00133967,0.00107817,0.0723178,0.255822,-1.31736,-0.000762932,-0.0516071,0.12478,25.8378,-0.00957048,-0.0551241,-0.122262
10.28,0.999926,-0.0118889,0.000846793,-0.00241495,0.00763627,0.00227177,0.000945022,0.0720089,0.255453,-1.31797,-0.00145673,-0.0550115,0.123745,26.0024,-0.00714717,-0.0123299,0.213641
10.3,0.99993,-0.0115616,0.000911359,-0.00240412,0.0081689,-0.00238875,0.00254292,0.0713522,0.254065,-1.31831,-0.00112733,-0.0601837,0.123946,27.012,0.0510283,-0.00204477,0.207176
10.32,0.99993,-0.0115145,0.000911585,-0.00240899,0.0109652,-0.00012504,-0.00131865,0.0712664,0.253821,-1.31824,-0.00139891,-0.0604273,0.124184,25.5338,0.0188026,-0.0250266,0.0773571
10.34,0.999933,-0.0112923,0.000912773,-0.00241742,0.0144273,0.00160599,0.00107819,0.070905,0.25277,-1.31767,-0.00304888,-0.0606615,0.124967,23.6708,0.00494265,0.0465974,0.0768485
10.36,0.999936,-0.0110059,0.000914391,-0.00243036,0.0119032,-0.00238726,-0.00145172,0.0703693,0.251623,-1.31752,-0.00340468,-0.0598098,0.125627,28.5441,-0.0128012,-0.0439096,0.00573877
10.38,0.999937,-0.0109327,0.000888967,-0.00244102,0.00684692,-0.0046499,-0.00291633,0.0700935,0.251389,-1.31825,-0.00420571,-0.0583911,0.12539,26.4464,-0.017784,-0.00608324,0.121712
10.4,0.999937,-0.0108839,0.000850293,-0.00245145,0.00298534,-0.00132096,-0.000519454,0.0696681,0.251023,-1.31907,-0.00561146,-0.0555598,0.125119,25.9304,-0.00119215,-0.0150943,-0.100561
10.42,0.999938,-0.0108047,0.000763826,-0.00246993,0.000455341,-0.00518255,-0.00131842,0.0689823,0.250392,-1.31976,-0.0052822,-0.0516147,0.124606,27.015,0.0413135,-0.00173626,0.0240149
10.44,0.999937,-0.0109034,0.000664792,-0.00245542,-0.01073,-0.00438359,1.31798e-05,0.0683707,0.249708,-1.31969,-0.00442737,-0.0475657,0.124857,24.9296,-0.0526038,0.0834401,-0.0122571
10.46,0.999937,-0.010956,0.0006483,-0.00245309,-0.0139257,-0.00438363,0.000412613,0.0682573,0.249574,-1.31959,-0.00457157,-0.0464056,0.125067,28.6436,-0.0143782,-0.00128982,0.091938
10.48,0.999935,-0.0110916,0.000615359,-0.0024778,-0.0104636,-0.00238624,-0.00185101,0.0678998,0.249268,-1.3195,-0.00447151,-0.0443058,0.12519,22.0826,0.0278401,-0.0106507,0.0379957
10.5,0.999933,-0.0113079,0.00061517,-0.00246348,-0.0163179,-0.00145285,-0.00131829,0.0671845,0.24883,-1.32003,-0.00299988,-0.046105,0.124377,28.5223,-0.0544208,-0.0116976,0.142403
10.52,0.999931,-0.0114425,0.000580093,-0.00246994,-0.0185816,-0.0050481,-0.00091885,0.0669717,0.248604,-1.31996,-0.0032101,-0.0463838,0.124607,24.9107,-0.0108781,0.0232626,-0.011323
10.54,0.999931,-0.0115105,0.000563532,-0.0024772,-0.0177826,-0.00438239,-0.00198405,0.0668666,0.248479,-1.31989,-0.00332087,-0.0465469,0.124524,24.1998,-0.0258399,-0.00542946,-0.00192782
10.56,0.999929,-0.0116282,0.000582154,-0.00245345,-0.00233629,-0.00105339,0.00241014,0.0661668,0.247247,-1.31859,-0.00234854,-0.0543311,0.125859,25.5172,-0.0336684,-0.00134774,0.137913
10.58,0.999929,-0.0116328,0.000525749,-0.00243567,0.0031276,1.31911e-05,1.34398e-05,0.0656831,0.246138,-1.31817,-0.00295104,-0.0595298,0.126318,27.2337,0.00434797,0.0243888,-0.0830245
10.6,0.99993,-0.0115954,0.000537334,-0.00242893,0.00858708,0.00267634,0.00161133,0.0655761,0.245907,-1.31817,-0.00316101,-0.0606505,0.126231,26.1785,-0.0172844,-0.0124755,0.0237318
