timestamp_us,px,py,pz,qw,qx,qy,qz
1272354529,0.0671572,-0.0168157,0.0393118,0.999937,-0.0007494,-0.00863919,-0.00705698
1272411431,0.0685604,-0.0117338,0.00633958,0.999906,-0.00603334,-0.00672488,-0.0103138
1272518273,0.071335,-0.0123117,0.00148461,0.999873,-0.00839146,-0.00657379,-0.011816
1272579799,0.0763633,-0.0162736,0.000138908,0.999826,-0.0126128,-0.00684116,-0.0119106
1272672006,0.0873799,-0.0148419,-0.0198417,0.999792,-0.0120722,-0.00747735,-0.0146306
1272739796,0.0800552,-0.0205645,-0.0189503,0.999817,-0.0150348,-0.00884662,-0.00783183
1272824299,0.0802979,-0.0293387,-0.0358066,0.999826,-0.00946666,-0.0123462,-0.0102825
1273061504,0.074384,-0.0224483,-0.0276158,0.99989,-0.0067303,-0.00933999,-0.0093867
1273186506,0.0700326,-0.0180102,-0.018426,0.999926,-0.00483204,-0.00816305,-0.00761189
1273289748,0.0707357,-0.021515,-0.00749719,0.999899,-0.00689623,-0.00980203,-0.00765187
1273402504,0.0739186,-0.0133936,-0.00617275,0.999892,-0.00255857,-0.0102035,-0.010255
1273573386,0.0756247,-0.0139109,-0.00424636,0.99989,-0.00295302,-0.011398,-0.0089973
1273642008,0.0760801,-0.0154588,-0.00513839,0.999887,-0.00372224,-0.0115652,-0.00888907
1273718577,0.0643811,-0.018696,-0.00172244,0.999951,-0.000509917,-0.00748004,-0.00647791
1273810775,0.0630948,-0.0197516,-0.00249661,0.999951,-0.000801768,-0.00736839,-0.00650616
1274035241,0.0627702,-0.0203504,-0.00319928,0.999951,-0.000969743,-0.00735735,-0.00648893
1274116836,0.0554215,-0.0200717,0.0271964,0.999964,-0.00144635,-0.00516512,-0.00655324
1274213720,0.0564759,-0.0206966,0.0327776,0.999966,-0.00168188,-0.00475926,-0.00647432
1274287146,0.0619668,-0.0236279,0.015604,0.999945,-0.00612071,-0.00609057,-0.00601184
1274359635,0.0679101,-0.0245709,0.00618461,0.999904,-0.00420101,-0.0111796,-0.00705303
1274396709,0.0701792,-0.0265949,0.00295125,0.999896,-0.00479301,-0.0115917,-0.00706236
1274456981,0.0714754,-0.0276458,0.000873182,0.999891,-0.00513086,-0.0118672,-0.00710896
1274525785,0.0727997,-0.0121074,-0.00586471,0.999966,-0.00246954,-0.00762157,-0.00213675
1274680211,0.0697933,-0.0161664,0.00825249,0.999935,-0.000744187,-0.00845033,-0.00762048
1274840743,0.0654054,-0.0135165,0.023908,0.999945,-0.000151823,-0.00780877,-0.0070565
1275151353,0.0666842,-0.0113928,0.0157748,0.999944,0.00120699,-0.00869137,-0.0059825
1275276243,0.0667393,-0.00791335,0.00722805,0.999948,0.00151853,-0.00820184,-0.00594273
1275429501,0.0659829,-0.00871676,0.007246,0.999943,0.00189035,-0.00870461,-0.00588791
1275637430,0.0670463,-0.010739,0.0110384,0.999928,0.00202409,-0.00777926,-0.00892222
1275675461,0.0659978,-0.0194455,0.00468359,0.999922,-0.000606342,-0.00907681,-0.00853991
1275689781,0.0676325,-0.0223069,-0.00228916,0.999917,-0.00106379,-0.00966324,-0.00841104
1275701260,0.0639802,-0.0188432,-0.00139558,0.999957,-4.72172e-06,-0.00636784,-0.00671307
1275712231,0.0640997,-0.0159834,0.000406006,0.999959,0.00077142,-0.00617303,-0.00659643
1276262870,0.06826,-0.00728527,-0.00631341,0.999925,0.00306114,-0.00919344,-0.00750588
1276283007,0.0708077,-0.0146012,-0.00678253,0.999927,0.00239391,-0.0101281,-0.00616412
1276401255,0.0768792,-0.0182657,0.000679755,0.999911,-0.00173639,-0.0109982,-0.00735599
1276486318,0.077744,-0.0197388,0.00189673,0.999908,-0.00191802,-0.0110497,-0.00763308
1276558088,0.0783468,-0.0203079,0.00245339,0.999906,-0.00205587,-0.0111349,-0.00773
1276757200,0.0747535,-0.0309606,-0.00381786,0.999916,-0.00383821,-0.0112084,-0.00528246
1276913578,0.0759762,-0.0207061,-0.0149018,0.999906,-0.00241132,-0.0117216,-0.00672736
1277220893,0.0776025,-0.0159899,-0.00847446,0.999927,1.66164e-05,-0.0102793,-0.00629545
1277333213,0.0713425,-0.0187846,-0.016406,0.999924,-0.0027556,-0.0105708,-0.00573726
1277442065,0.070662,-0.0203964,-0.0178144,0.999922,-0.00319243,-0.0106114,-0.00578668
1277534748,0.0705112,-0.0210227,-0.0187044,0.999921,-0.00337735,-0.0106512,-0.00580245
1277669202,0.0669649,-0.0116335,-0.00497404,0.999951,-0.000545121,-0.00876479,-0.00460746
1277775284,0.0658323,-0.0108059,0.0103823,0.99996,-0.00027585,-0.00808652,-0.00380832
1278133884,0.0653842,-0.0112264,0.0158642,0.999963,-0.000283439,-0.00775238,-0.00371877
1278245790,0.0649667,-0.0116713,0.0185504,0.999964,-0.000351132,-0.00759254,-0.00366391
1278338936,0.0647161,-0.0116381,0.0203653,0.999965,-0.000297132,-0.00749966,-0.00364717
1278447770,0.0710873,-0.00915192,0.0197303,0.999948,-0.000602549,-0.00801845,-0.00630361
1278496598,0.0862085,-0.0127369,0.0228837,0.999869,0.000560884,-0.0118249,-0.0110258
1278607006,0.0692193,-0.0241529,-0.00457527,0.999936,-0.00278266,-0.00909818,-0.00607512
1278762754,0.0742624,-0.0126854,-0.0051345,0.999938,-0.00097371,-0.0100524,-0.0046358
1278925405,0.0741362,-0.0185769,-0.00518618,0.999924,-0.00025966,-0.0111053,-0.00543022
1279309187,0.0731913,-0.0160387,0.000382319,0.999926,0.000666935,-0.0108014,-0.00557055
1279435891,0.0727767,-0.015118,0.00238912,0.999927,0.000966322,-0.0106879,-0.00560736
1279577190,0.0604689,-0.00592604,0.0306779,0.999949,0.00334269,-0.00790453,-0.00534217
1279692522,0.0588877,-0.00410889,0.0340087,0.99995,0.00371729,-0.00773211,-0.00507883
1279790788,0.0590301,-0.00471106,0.0342874,0.999951,0.00360566,-0.00769799,-0.00509831
1280150561,0.0591035,-0.00501862,0.0344249,0.999951,0.00354768,-0.00768165,-0.00510824
1280171478,0.065836,-0.00294643,0.0097258,0.999961,0.00143705,-0.00755798,-0.0044177
1280187527,0.0676504,-0.00124063,0.00843694,0.999957,0.00218852,-0.00781266,-0.00445537
1280203899,0.0794998,-0.00953701,-0.00686038,0.999903,0.00158378,-0.0129365,-0.00481897
1280219079,0.0797078,-0.00990458,-0.00426156,0.999897,0.00167924,-0.0133172,-0.00502038
1280235150,0.0761574,-0.0109528,-0.0082121,0.999942,-0.00058545,-0.00982868,-0.00442502
1280251253,0.064127,-0.0244129,0.0319117,0.999945,-0.00142068,-0.00964868,-0.00398412
1280275664,0.0627192,-0.0232831,0.0395855,0.999954,-0.000370123,-0.00865707,-0.00415552
1280331066,0.0685517,-0.018513,0.0183563,0.999937,-0.00158251,-0.00846614,-0.00716774
1280379975,0.0756821,-0.00939534,-0.00367681,0.999921,0.00102236,-0.011641,-0.0047339
1280435478,0.0769881,-0.0116971,-0.00923837,0.999916,0.000376129,-0.0119334,-0.00502091
