timestamp_us,qw,qx,qy,qz,avx,avy,avz,ax,ay,az
387097411,-0.21396,-7.64902e-05,0.00036876,-0.976842,-0.00845733,-0.0256898,-0.00289564,0.0992531,-0.0250583,0.0317882
387105460,-0.213949,-0.000767198,0.000227032,-0.976845,-0.0252047,-0.0173095,-0.00287884,0.0645242,0.0134529,0.033283
387113251,-0.213938,-0.000621343,-0.000472534,-0.976847,-0.0255412,-0.021102,-0.00292054,0.0129319,0.0538692,0.001303
387121457,-0.213927,-8.67038e-05,-0.00112401,-0.976849,-0.0105218,-0.0315626,-0.00300835,-0.0690241,0.1357,-0.0369796
387129368,-0.213916,0.00033951,-0.00186481,-0.97685,-0.000306881,-0.0294527,-0.00307627,-0.0365952,0.118265,-0.014156
387137544,-0.213903,0.000574934,-0.00278077,-0.976851,0.0273789,-0.0506744,-0.00322281,0.020894,-0.00294271,-0.0490441
387145488,-0.213891,0.000492582,-0.00218211,-0.976855,0.0353278,-0.0527562,-0.00319031,0.0564341,-0.0898518,-0.00386917
387238529,-0.213878,0.000385807,-0.00162918,-0.976859,0.0462374,-0.0483392,-0.00307319,0.110145,-0.213541,0.0278736
387246714,-0.213866,0.000419574,-0.00110835,-0.976862,0.0628667,-0.0555231,-0.0030174,0.0810623,-0.232879,0.0161258
387254818,-0.213855,0.000769245,-0.000563864,-0.976865,0.056949,-0.0422513,-0.002884,0.00453028,-0.0872333,0.0313334
387262551,-0.213843,0.00170974,-0.00111777,-0.976866,0.0636991,-0.051097,-0.00281296,0.000267069,-0.0021629,-0.00801774
387270566,-0.213832,0.00108281,-0.00107522,-0.976869,0.035872,-0.0389716,-0.00288545,0.0317989,-0.00991309,0.0388577
387278549,-0.213821,0.000680298,-0.000633186,-0.976872,0.0269212,-0.0442623,-0.00282414,0.0532196,-0.0360119,0.0135387
387286549,-0.213809,0.000888835,-0.00147344,-0.976874,0.00947596,-0.0363291,-0.00291478,0.0146925,0.0431592,0.018974
387294540,-0.213796,0.000229765,-0.00168853,-0.976877,-0.0197143,-0.0208719,-0.00295858,0.0602397,0.0144784,0.04113
387302583,-0.213785,0.000407434,-0.00243966,-0.976878,-0.0129933,-0.03129,-0.00300624,0.0162379,0.0326403,-0.0101111
387310541,-0.213773,0.000528219,-0.00317684,-0.976878,-0.0167707,-0.0244264,-0.00303695,0.0160961,0.0506071,0.0211065
387318683,-0.213759,-0.000171405,-0.00298603,-0.976882,-0.0155637,-0.0221231,-0.00302487,0.0394665,-0.00632098,0.00999918
387409524,-0.213749,0.000763804,-0.00299685,-0.976884,0.0112341,-0.0343883,-0.0030818,-0.0139684,-0.00844728,-0.0399961
387417411,-0.21374,0.001268,-0.00239517,-0.976887,0.0249944,-0.0326098,-0.00294035,0.013952,-0.0188341,-0.0155474
387425524,-0.213729,0.00122129,-0.00185384,-0.97689,0.0528728,-0.0531061,-0.00286612,0.0516564,-0.0907509,-0.048586
387433437,-0.213718,0.00111553,-0.00134452,-0.976894,0.0557973,-0.0520257,-0.00284423,0.0989064,-0.179724,0.00891569
387441407,-0.213707,0.00096572,-0.000795238,-0.976897,0.0454313,-0.042982,-0.00290402,0.134684,-0.251394,0.0440135
387449468,-0.213695,0.000889939,-0.000234441,-0.9769,0.0485352,-0.044769,-0.00297918,0.0851679,-0.18519,0.0267242
387457466,-0.213683,0.00162577,-0.000839136,-0.976901,0.0294294,-0.0254092,-0.00305502,0.0139008,-0.00306484,0.0384395
387465477,-0.213669,0.000885227,-0.00110067,-0.976905,-0.010342,0.000356819,-0.00325671,0.0474238,0.00953199,0.0556113
387473387,-0.213656,0.00117936,-0.00180027,-0.976907,-0.0132415,-0.00453205,-0.00332845,-0.0109299,0.0674805,-0.00101396
387481293,-0.213642,0.00118781,-0.00244409,-0.976908,-0.0380783,0.0149687,-0.00336189,0.00522294,0.096144,0.0243516
387489267,-0.213626,0.000707973,-0.0029492,-0.976911,-0.0415189,0.0131858,-0.00338159,0.0404954,0.0389117,-0.00420939
387497272,-0.213613,0.000801618,-0.00358886,-0.976911,-0.0357729,0.0164201,-0.00330949,0.00585279,0.04209,-0.00354855
387505201,-0.213599,0.00097081,-0.00432446,-0.976911,-0.0118145,6.59511e-05,-0.00333084,0.0147216,0.00634031,-0.0464718
387513299,-0.213587,0.000552064,-0.00364703,-0.976917,0.000245733,-0.00137049,-0.0031898,0.0657031,-0.0766455,-0.00528516
387587333,-0.213574,0.000359465,-0.00299583,-0.976922,0.025301,-0.0190941,-0.00316277,0.0868116,-0.181366,-0.0262745
387595094,-0.213563,0.000529091,-0.00244042,-0.976926,0.0600581,-0.0402012,-0.00307071,0.0221152,-0.152588,-0.058903
387602968,-0.213551,0.000631102,-0.00190451,-0.97693,0.0643036,-0.0423559,-0.00292122,0.0331884,-0.127117,-0.0252378
387610921,-0.21354,0.00071848,-0.00145846,-0.976933,0.0828296,-0.063889,-0.00285103,0.0513673,-0.135255,-0.052506
387618864,-0.213529,0.000633342,-0.000976747,-0.976936,0.0628053,-0.0572924,-0.00271677,0.0874863,-0.154596,0.0176407
387627068,-0.213519,0.000452843,-0.000456212,-0.976939,0.0457748,-0.0490856,-0.00264663,0.119577,-0.182216,0.045647
387635003,-0.213508,9.61915e-05,0.00031741,-0.976941,-0.0182492,-0.00681036,-0.00274181,0.0914664,-0.126774,0.0587859
387643031,-0.213498,-0.000345368,-0.000156007,-0.976944,-0.065121,0.0350622,-0.00277198,0.0248839,0.0273864,0.0500222
387650998,-0.213488,-0.000492562,-0.00050304,-0.976946,-0.10678,0.0802461,-0.00267562,-0.0274397,0.165345,0.0384128
387659031,-0.213478,-0.000730948,-0.000706091,-0.976947,-0.137568,0.119649,-0.00258978,-0.0676837,0.239053,0.0422722
387667132,-0.213469,-0.000925187,-0.000863756,-0.976949,-0.139878,0.13319,-0.00235649,-0.104552,0.240669,0.021669
387675208,-0.21346,-0.00106887,-0.00102365,-0.976951,-0.129376,0.139695,-0.00221673,-0.13213,0.230005,0.00642679
387683205,-0.213453,-0.00124937,-0.00140877,-0.976952,-0.0809602,0.132391,-0.00182057,-0.0511486,0.116214,0.0267764
387748787,-0.213443,-0.00161385,-0.000462339,-0.976954,-0.0333573,0.104825,-0.00222058,0.00683372,-0.0771575,0.0297504
387756722,-0.213433,-0.00200056,0.000278298,-0.976956,0.0165723,0.0759539,-0.00245521,0.0377188,-0.201482,0.0136854
387764623,-0.213422,-0.00225003,0.000799027,-0.976957,0.069559,0.0349338,-0.00238292,0.0535921,-0.254004,-0.026591
387772770,-0.213411,-0.0022791,0.0012236,-0.976959,0.0941438,0.00143011,-0.00229673,0.026732,-0.219248,-0.0178373
387780690,-0.213402,-0.00232411,0.00166177,-0.97696,0.0881952,-0.0177647,-0.00208132,0.0565664,-0.24085,0.0222534
387788751,-0.213392,-0.00199361,0.0020316,-0.976963,0.102643,-0.0498462,-0.00194814,0.00864402,-0.0950535,-0.0232859
