timestamp_us,px,py,pz,qw,qx,qy,qz
112464955,-0.0218739,0.0227337,1.08299,0.997935,-0.00509427,-0.000856377,-0.0640201
112613604,-0.0214064,0.0252858,1.0795,0.997901,-0.00476528,0.000248854,-0.0645774
112778731,-0.0199069,0.026808,1.08179,0.997867,-0.0016457,-0.000927611,-0.0652501
112955685,-0.0174935,0.0295419,1.0911,0.997792,-0.00470383,-0.000512675,-0.0662498
113118504,-0.0185586,0.027545,1.0912,0.997712,-0.00609615,-0.000589586,-0.0673245
113265395,-0.0175639,0.0274807,1.09664,0.997662,-0.000436724,-0.00235254,-0.0682948
113415057,-0.0161298,0.0270425,1.10106,0.997584,0.000884062,-0.00172934,-0.0694486
113564228,-0.0132219,0.0266614,1.10333,0.997468,-0.00226227,-0.00138057,-0.0710675
113746112,-0.00969121,0.0268864,1.06904,0.997302,-0.00280753,-0.00201646,-0.0733227
113875547,-0.00913204,0.0282229,1.07931,0.997216,-0.00181701,-0.00217361,-0.0745174
114052541,-0.00770519,0.0304731,1.07708,0.997065,-0.00220895,-0.00337779,-0.0764566
114185635,-0.00746966,0.0325836,1.07593,0.99684,-0.00460113,-0.00180425,-0.079281
114364106,-0.00587174,0.0334511,1.07625,0.996607,-0.00196184,-0.00268171,-0.0822437
114515603,-0.0060175,0.0333905,1.08027,0.996363,-0.00630065,-0.000406378,-0.0849741
114673921,-0.00525054,0.0342062,1.07741,0.996039,-0.00541736,-8.3801e-05,-0.0887551
114806174,-0.00329557,0.0348894,1.08345,0.99577,-0.00559276,-0.00210756,-0.0916852
114984960,-0.00191967,0.0338895,1.08605,0.995461,-0.00255814,-0.00322846,-0.095076
115146992,-0.00269076,0.0323226,1.09214,0.994992,-0.00413302,-0.00145711,-0.0998576
115346062,0.00344415,0.0307624,1.09824,0.994349,-0.00537428,-0.00365214,-0.105958
115486035,0.00351699,0.0303388,1.1013,0.994007,-0.00416222,-0.00486768,-0.109132
115655528,0.00492998,0.0301938,1.10323,0.993563,-0.000604127,-0.00387551,-0.113213
115795577,0.00558532,0.0286212,1.09888,0.993175,0.003327,-0.000824821,-0.116587
115964800,0.00565622,0.0277283,1.09346,0.992607,0.00449516,-0.00185656,-0.121274
116117598,0.00620647,0.0279819,1.09488,0.992196,-0.000737081,-0.000476176,-0.124682
116287821,0.00824138,0.0259912,1.09078,0.99166,-0.00200775,-0.000629281,-0.128864
116495756,0.00934498,0.0258446,1.08613,0.990997,0.00218476,-0.00222295,-0.13385
116623377,0.0094762,0.0246364,1.08609,0.990581,-0.00532898,-0.00142253,-0.136814
116762766,0.0110136,0.0229693,1.08184,0.990019,-0.00526832,-0.00214261,-0.140817
116939122,0.0121297,0.019909,1.0702,0.989454,-0.00648046,-0.00378233,-0.14465
117096154,0.0129476,0.0213636,1.06646,0.988875,-0.00472184,-0.00272688,-0.148651
117248753,0.0128232,0.0190603,1.06392,0.988382,-0.000915789,-0.00246631,-0.151969
117402087,0.0132953,0.0181247,1.06078,0.987837,0.000521236,-0.00206738,-0.155479
117598772,0.0141889,0.0156424,1.05756,0.986968,-0.003122,-0.00255347,-0.160866
117726727,0.0160796,0.0154183,1.06138,0.986531,-0.00120234,-0.00220751,-0.163553
117900096,0.0161733,0.0158087,1.04873,0.985986,-0.00143966,-0.000551557,-0.166819
118085636,0.0165978,0.0148356,1.04321,0.985342,-0.000270816,-0.000929866,-0.170585
118255861,0.0167006,0.0140279,1.03673,0.984775,-0.00217408,0.000540568,-0.173817
118460522,0.0183563,0.0118294,1.02617,0.98405,-0.000244074,-0.000549383,-0.17789
118566656,0.018546,0.0117519,1.02458,0.984049,-0.000302821,-0.000667832,-0.177893
118747161,0.0203634,0.00997699,1.01278,0.983123,-0.00404187,-0.00109656,-0.182896
118944767,0.0210247,0.00943465,1.00179,0.982513,-0.00326368,-0.000728962,-0.186162
119075871,0.0212239,0.0100043,0.996915,0.982253,-0.000260568,-0.00139988,-0.187555
119206800,0.0215208,0.00833113,0.990366,0.981815,-0.00150023,-0.0018388,-0.189824
119386272,0.0217444,0.0070222,1.01123,0.98138,9.57309e-05,-0.00123617,-0.192071
119566447,0.0233113,0.00432194,1.00495,0.980937,-5.42536e-05,-0.000636937,-0.194327
119703988,0.0241267,0.00369609,0.998535,0.98063,0.000219172,-0.000282113,-0.195871
119866471,0.0260763,0.00182286,0.999595,0.980256,0.000592133,0.000280789,-0.197734
120047116,0.0270077,-0.00202248,0.996545,0.979814,0.00444794,0.00493422,-0.1998
120184579,0.0289602,-0.00353932,0.994952,0.979595,0.0013868,0.00283672,-0.200958
120374077,0.031548,-0.00554461,1.00409,0.979244,0.0025471,0.00519076,-0.202604
120516256,0.0363453,-0.011347,1.01757,0.979074,0.000806352,0.00455716,-0.20345
120665336,0.0404833,-0.0176525,1.02099,0.978881,0.00142891,0.00423335,-0.204384
120859024,0.0476772,-0.0261251,1.0336,0.978603,0.00076491,0.00583365,-0.205672
121016790,0.0544177,-0.03054,1.0531,0.978447,-0.000118381,0.00492357,-0.20644
121176036,0.0618757,-0.0409903,1.0656,0.978289,-0.00159375,0.00103129,-0.207238
121317001,0.0702631,-0.0502569,1.07962,0.978131,-0.00329251,-0.00391014,-0.207926
121506871,0.0794509,-0.0584956,1.09139,0.977976,-0.00466801,-0.00662583,-0.208562
121685782,0.0885247,-0.0656587,1.09891,0.977786,-0.00628999,-0.0114943,-0.209196
121836382,0.0948246,-0.0698101,1.11236,0.977747,-0.0048697,-0.00937951,-0.209523
121989158,0.100227,-0.0740755,1.1227,0.97761,-0.00567359,-0.0100531,-0.210106
122137038,0.103955,-0.0781817,1.13399,0.977587,-0.00528121,-0.00792131,-0.210315
122307413,0.106556,-0.0830547,1.14058,0.977555,-0.00456202,-0.00727834,-0.210507
122475933,0.108315,-0.0852437,1.1497,0.977508,-0.00366525,-0.00492021,-0.210807
122636259,0.10955,-0.0856208,1.16314,0.97746,-0.00431791,-0.00643431,-0.210978
122796197,0.110637,-0.0859987,1.17203,0.977399,-0.00487202,-0.00802614,-0.211196
122957876,0.111643,-0.0850472,1.17708,0.977418,-0.00505053,-0.00695524,-0.211138
123097055,0.111179,-0.0836488,1.18594,0.977379,-0.0055925,-0.00648547,-0.211322
123285621,0.11201,-0.081159,1.18871,0.977336,-0.00377292,-0.00685811,-0.21155
123467116,0.111622,-0.0771804,1.19282,0.977348,-0.00376344,-0.00470467,-0.211555
123666014,0.109036,-0.0729606,1.19779,0.977368,-0.00293318,-0.00286091,-0.211507
123758197,0.108297,-0.0702937,1.19836,0.977349,-0.00411673,-0.00327556,-0.21157
123913602,0.108532,-0.0701593,1.19738,0.977347,-0.00413866,-0.00337929,-0.211577
124116401,0.104022,-0.0627108,1.20779,0.977374,-0.00488604,-0.00580702,-0.211383
124285703,0.102886,-0.0580391,1.21332,0.977347,-0.00583649,-0.00740311,-0.211432
124435707,0.101047,-0.0543105,1.21022,0.977372,-0.00659084,-0.00876539,-0.211245
124629003,0.0968683,-0.0476597,1.19987,0.977421,-0.00715995,-0.00908804,-0.210982
124758334,0.0944603,-0.0423603,1.20072,0.977494,-0.00539155,-0.0089204,-0.210707
124905938,0.0896369,-0.035282,1.19373,0.977523,-0.00608184,-0.0104692,-0.21048
125063635,0.0833493,-0.0267677,1.20543,0.977618,-0.00516159,-0.0116608,-0.209999
125245923,0.0752471,-0.0184516,1.20118,0.977728,-0.00211407,-0.00508097,-0.209806
125385748,0.0693532,-0.0102703,1.18799,0.977799,-0.00154763,-0.00589406,-0.209458
125546596,0.0610418,-0.000670499,1.18566,0.977922,-0.000923016,-0.00174813,-0.208961
125704701,0.0541549,0.0103644,1.17694,0.977986,-0.000595994,-0.00356644,-0.208639
125854104,0.0492335,0.0182821,1.16706,0.978022,-0.00174866,-0.00513355,-0.208432
126048770,0.0422971,0.0257669,1.15039,0.978136,0.000744324,-0.00381553,-0.20793
126174302,0.0350414,0.0335481,1.1438,0.978173,-0.0019309,-0.00504116,-0.207723
126346656,0.0262734,0.0409695,1.14262,0.97832,-0.00332313,-0.00383934,-0.207035
126479130,0.0192755,0.0493364,1.1316,0.978403,-0.00173478,-0.00258,-0.206683
126655281,0.0118894,0.0563593,1.1236,0.978493,-0.000462237,-0.000813993,-0.206279
126805419,0.00695097,0.0616619,1.12229,0.978573,0.000292378,-0.00203423,-0.205891
126966000,0.000949808,0.067821,1.11976,0.978679,0.000578394,-0.000742086,-0.205395
127093964,0.00105658,0.0682163,1.12087,0.978677,0.000587126,-0.000751726,-0.205401
127280879,-0.0106431,0.074919,1.11746,0.978877,0.00175017,0.00137563,-0.204436
127457165,-0.0134755,0.0773423,1.12071,0.978958,0.000170842,-0.0014558,-0.204055
127584670,-0.0128339,0.0771696,1.12167,0.978953,0.000172608,-0.00153263,-0.20408
127759365,-0.0207002,0.0774672,1.12533,0.979137,-0.000868347,-0.00451444,-0.203149
127903885,-0.0210307,0.0771047,1.12539,0.979137,-0.000862386,-0.0045063,-0.203147
128117159,-0.0285732,0.0761486,1.12331,0.979295,-0.00370384,-0.00671085,-0.202295
128285634,-0.0337331,0.0782924,1.13034,0.97942,-0.00224081,-0.00491084,-0.201762
128454718,-0.0385299,0.0796827,1.13608,0.979539,-0.00176225,-0.00489036,-0.201189
128596855,-0.0422929,0.0802133,1.13479,0.979597,-0.00158072,-0.00524757,-0.200899
128753528,-0.0469025,0.0816635,1.13227,0.97968,9.55556e-05,-0.00415647,-0.200526
128979201,-0.0541021,0.0842106,1.13481,0.97983,0.00278195,-0.000864597,-0.19981
129086317,-0.0579952,0.0852334,1.1308,0.979891,-3.3219e-05,-0.00208002,-0.199521
129256617,-0.0650675,0.0837919,1.12683,0.980039,0.000621891,0.000707211,-0.198803
129395321,-0.0682955,0.0819171,1.12265,0.980105,-0.00310791,-0.00132999,-0.198451
129555681,-0.0715307,0.0775425,1.11469,0.980198,-0.00285121,0.000337094,-0.198001
129695802,-0.0759323,0.0759743,1.1117,0.980299,-0.00236942,-0.000685098,-0.197504
129906923,-0.0782511,0.0727152,1.11723,0.980434,-0.00185041,-0.00435054,-0.196793
130066540,-0.0818919,0.0704309,1.11587,0.980478,-0.00325473,-0.00317909,-0.196577
130225158,-0.0836686,0.0676023,1.1134,0.980555,-0.00136197,-0.00302716,-0.196214
130364298,-0.085779,0.063663,1.11077,0.980648,-0.000511786,-0.00424848,-0.195732
130524503,-0.0889873,0.0598872,1.11037,0.980772,-0.00290267,-0.00350933,-0.195103
130695827,-0.0932751,0.0557912,1.1117,0.980875,-0.000843308,-0.000825982,-0.194635
130855104,-0.0968231,0.0528355,1.11054,0.980945,-0.000794925,-0.000355297,-0.194284
131016056,-0.0987203,0.0503706,1.11324,0.981088,-0.00285218,-0.0032574,-0.193512
131145942,-0.100697,0.0459086,1.11481,0.981178,-0.00464685,-0.00396518,-0.193011
131285454,-0.100532,0.0439394,1.11064,0.981228,-0.00577233,-0.0043135,-0.192718
131467033,-0.105912,0.0366482,1.0973,0.981365,-0.00531264,-0.00174437,-0.19207
131618875,-0.107633,0.0356224,1.09538,0.981441,-0.0055885,-0.00169745,-0.191675
131783906,-0.107538,0.0332996,1.09676,0.981504,-0.00448518,-0.00355745,-0.191356
131907862,-0.106612,0.0309736,1.09644,0.981555,-0.00493821,-0.00547384,-0.191036
132074734,-0.107953,0.0296234,1.09818,0.981646,-0.00572731,-0.00324841,-0.190601
132246099,-0.111065,0.0295425,1.10553,0.981763,-0.00591778,-0.00050114,-0.190017
132390390,-0.111547,0.0273359,1.10663,0.981796,-0.00491834,-0.000679185,-0.189872
132564449,-0.109928,0.025975,1.1038,0.981872,-0.00401662,0.00383647,-0.189464
132718946,-0.108911,0.0249242,1.10943,0.981927,-0.00482746,-2.57948e-05,-0.189196
132866855,-0.106264,0.022686,1.11361,0.981962,-0.00533163,-0.0030984,-0.188976
133046426,-0.10511,0.0225962,1.11602,0.98207,-0.00397878,-0.00387585,-0.188434
133189997,-0.103636,0.0228008,1.11783,0.982112,-0.00259475,-0.000638627,-0.188278
133356686,-0.101259,0.0210223,1.11608,0.982209,-0.00283743,-0.00208166,-0.187759
133545803,-0.0985567,0.0203698,1.11709,0.982284,-0.00393085,-0.00465765,-0.187298
133656078,-0.0965798,0.0189865,1.12082,0.982338,-0.0041715,-0.00338107,-0.187036
133816501,-0.0925575,0.0179035,1.12295,0.982376,-0.0038034,-0.005562,-0.186792
133969277,-0.0904635,0.0179581,1.12262,0.982422,-0.00607733,-0.00485469,-0.186511
134123233,-0.0868718,0.0202531,1.12265,0.982494,-0.0052085,-0.00541944,-0.186142
134306541,-0.0856611,0.020399,1.11962,0.982561,-0.00405223,-0.0062823,-0.185793
134485335,-0.0838217,0.021353,1.11412,0.982637,-0.00404726,-0.00817447,-0.185313
134637018,-0.0847065,0.0239864,1.12217,0.982694,-0.00500727,-0.0065751,-0.185051
134785291,-0.0850105,0.0268433,1.1222,0.982749,-0.00313553,-0.00192867,-0.18491
134943927,-0.0846323,0.0293856,1.11841,0.982793,-0.00429797,-0.00509612,-0.184588
135095032,-0.0850213,0.0309918,1.11337,0.982848,-0.00615369,-0.00768978,-0.184157
135274591,-0.087032,0.0351681,1.11674,0.982989,-0.00602632,-0.00404897,-0.183519
135407313,-0.0891148,0.0376129,1.1166,0.982976,-0.00426967,-0.00452485,-0.183627
135554148,-0.0890977,0.0397561,1.11593,0.983056,-0.00242396,-0.00398563,-0.183246
135735035,-0.0902256,0.0437834,1.11487,0.983097,-0.00139823,-0.00354316,-0.183044
135891679,-0.0914226,0.0472732,1.11539,0.98314,-0.000563768,-0.00111506,-0.18285
136068904,-0.0913882,0.0491913,1.10475,0.983135,-0.000799584,0.000959054,-0.182877
136244940,-0.0905425,0.0503747,1.10421,0.983166,0.000288497,0.00147806,-0.182707
136405811,-0.0892308,0.0514819,1.11017,0.98318,0.00100416,0.00291065,-0.182611
136547147,-0.0872613,0.0527166,1.10831,0.983178,0.000181022,-0.000143135,-0.18265
136682854,-0.0871526,0.0532788,1.10713,0.983179,0.00015369,-0.000221013,-0.182642
136876203,-0.0829391,0.0515803,1.10572,0.983278,0.00113528,0.00359198,-0.182069
137056599,-0.0795924,0.0497559,1.10613,0.983333,0.000600467,0.000536551,-0.181814
137219504,-0.0730042,0.0462254,1.10053,0.983309,-0.00218081,-0.0026138,-0.181912
137345253,-0.0688395,0.045373,1.09826,0.983364,-0.00471841,-0.00343029,-0.181551
137493738,-0.0689138,0.0457745,1.09709,0.983359,-0.00473,-0.0033938,-0.18158
137656525,-0.0586293,0.0404485,1.09605,0.983384,-0.00262746,-0.0044838,-0.181464
137850826,-0.0536966,0.0359572,1.09817,0.983415,-0.00335898,-0.00572876,-0.181251
138015881,-0.0493309,0.0338314,1.10827,0.983462,-0.00159023,-0.00396989,-0.181066
138197075,-0.0454412,0.0301463,1.11061,0.983469,-0.00122374,-0.00183295,-0.181061
138358397,-0.0406324,0.026209,1.10812,0.983482,-0.00270522,-0.00571342,-0.180895
138508133,-0.0366137,0.0219679,1.1069,0.98351,-0.0026067,-0.00633025,-0.180723
138645098,-0.033884,0.0192803,1.11426,0.983532,-0.00297769,-0.00384443,-0.180667
138797561,-0.0305259,0.0155411,1.11936,0.983552,-0.00386419,-0.00701425,-0.18045
138963246,-0.0279954,0.0117346,1.12272,0.983619,-0.00210991,-0.00318539,-0.180221
139129915,-0.0266895,0.0108752,1.12796,0.983692,1.18485e-05,0.000952109,-0.179859
139304906,-0.0231865,0.00510036,1.12481,0.983749,-0.00274576,-0.0047202,-0.179464
139448754,-0.0179632,0.00206659,1.12426,0.983753,-0.00348516,-0.00445763,-0.179438
139624817,-0.0152005,-0.00144683,1.12132,0.983843,-0.00446349,-0.00511751,-0.178907
139774996,-0.0151337,-0.00360254,1.12158,0.983937,-0.00468036,-0.00401354,-0.178409
139914321,-0.0117825,-0.0077286,1.12271,0.983998,-0.00582394,-0.00908921,-0.177855
140084377,-0.00951844,-0.00915419,1.12176,0.984075,-0.00629625,-0.00720409,-0.177494
140264321,-0.00675702,-0.0122386,1.12414,0.984134,-0.00683289,-0.00982015,-0.177023
140405201,-0.00603267,-0.0131977,1.12777,0.984203,-0.00670067,-0.0105675,-0.176599
140594437,-0.00756345,-0.0139244,1.13256,0.984339,-0.00632328,-0.00796297,-0.175993
140735823,-0.00937251,-0.013019,1.14009,0.984438,-0.00536494,-0.00757509,-0.175485
140874019,-0.0115546,-0.0127023,1.1361,0.98452,-0.00393105,-0.00765836,-0.175061
141026353,-0.0130903,-0.0101522,1.13596,0.984595,-0.00404221,-0.00734453,-0.17465
141186530,-0.016917,-0.00589695,1.13667,0.984689,-0.00411237,-0.00409489,-0.174226
141328002,-0.0199259,-0.00332642,1.13444,0.984786,-0.00386343,-0.0020635,-0.173715
141486753,-0.0236634,-0.000283539,1.13452,0.984852,-0.00448851,-0.00284681,-0.173314
141675347,-0.0278105,0.00354145,1.13079,0.98495,-0.00390518,-0.00158842,-0.17279
141817149,-0.0305759,0.00581748,1.13139,0.985014,-0.0048806,-0.00311408,-0.172378
141965554,-0.0340796,0.00796932,1.13411,0.98508,-0.00469305,-0.00430601,-0.171977
142127753,-0.0390812,0.00998751,1.12568,0.985159,-0.00424858,-0.0053634,-0.171509
142305262,-0.043272,0.0133147,1.11915,0.985233,-0.00432204,-0.0032272,-0.171131
142455616,-0.0481008,0.0170162,1.11518,0.985314,-0.00418287,-0.00267248,-0.170681
142599083,-0.0507731,0.0197639,1.10724,0.985402,-0.00295753,-0.00602795,-0.170111
142744646,-0.0547593,0.023469,1.10341,0.985414,-0.00292402,-0.00631018,-0.170032
142934085,-0.0602536,0.0298831,1.10462,0.985494,-0.00143938,-0.00324869,-0.169671
143073793,-0.0654104,0.032655,1.10127,0.985544,-0.00217007,-0.00132928,-0.169403
143248796,-0.0706109,0.0343949,1.09768,0.985602,-0.000819431,0.00052205,-0.16908
143370958,-0.0747453,0.0362145,1.10229,0.985678,-0.00136667,-0.000775052,-0.168631
143527631,-0.0781496,0.0380309,1.09727,0.985701,-0.00288227,-0.00298995,-0.168455
143663932,-0.0817188,0.0397532,1.09056,0.985754,-0.00258544,-0.00258156,-0.168156
143835905,-0.0848263,0.0424405,1.08984,0.985802,-0.0030856,-0.00333133,-0.167853
143957455,-0.0883198,0.0438366,1.0873,0.985858,-0.00338454,-0.0025802,-0.167527
144118730,-0.0922114,0.0456775,1.09759,0.985906,-0.00296787,-0.00163215,-0.167268
144288374,-0.0961886,0.0488196,1.09924,0.985966,-0.000951117,0.000580575,-0.16694
144457197,-0.100465,0.049788,1.09626,0.986018,-0.00120854,0.00345096,-0.166599
144588205,-0.100407,0.0490613,1.0976,0.986049,-0.00171059,0.00100835,-0.166446
144734975,-0.102525,0.0501697,1.09806,0.986071,-0.00204288,0.00261045,-0.166291
144906723,-0.101716,0.0500982,1.09925,0.98614,-0.00168504,0.000614078,-0.165904
145069658,-0.102112,0.047843,1.10155,0.986172,-0.000548828,0.00234514,-0.165707
145235391,-0.0994321,0.0453728,1.10277,0.986218,-0.00294531,-0.00226866,-0.165411
145385585,-0.0986104,0.0438386,1.10372,0.986241,-0.00302288,-0.000973841,-0.16528
145546830,-0.0976984,0.0418343,1.10315,0.986343,-0.00356334,-0.00274957,-0.164642
145729108,-0.0957461,0.0408445,1.10455,0.986383,-0.00312375,-0.00411622,-0.164385
145887611,-0.0950886,0.0386023,1.09933,0.986423,-0.00216438,-0.00302329,-0.164181
146049476,-0.0940362,0.0371523,1.10339,0.986507,-0.000379626,0.00195932,-0.163704
146198896,-0.0920915,0.0335072,1.10256,0.986549,2.6481e-05,0.00397865,-0.163417
146344159,-0.0884961,0.0308087,1.10592,0.986617,0.000437497,0.00566966,-0.162954
146535782,-0.0825024,0.0270664,1.10459,0.986708,-0.00187528,-0.000297707,-0.162491
146685331,-0.0788951,0.0234447,1.1055,0.986752,-0.00248321,-0.00195747,-0.162203
146873823,-0.0746173,0.0200283,1.10872,0.986871,-0.00404911,-0.00371705,-0.16142
146985547,-0.0696761,0.0153617,1.10714,0.986876,-0.00550979,-0.00482892,-0.161316
147125692,-0.0648305,0.0131796,1.10402,0.986951,-0.00478896,-0.00522818,-0.160864
147304229,-0.0619368,0.00985556,1.10388,0.987044,-0.00537913,-0.00323312,-0.160325
147457490,-0.0583018,0.00816619,1.09724,0.987079,-0.00469725,-0.0051873,-0.160085
147697554,-0.0551934,0.00490906,1.09807,0.987168,-0.00363727,-0.00340364,-0.15961
147793452,-0.0517969,0.00133997,1.097,0.987181,-0.00453112,-0.00657569,-0.159407
147956836,-0.0496472,-0.000142401,1.09476,0.987238,-0.00397457,-0.00622825,-0.159077
148154765,-0.0488653,-0.00251774,1.10361,0.987298,-0.00514318,-0.00561094,-0.158699
148325569,-0.0486056,-0.00448077,1.10244,0.987365,-0.00475947,-0.00627156,-0.158264
148465475,-0.0481872,-0.00604843,1.10026,0.987401,-0.00364161,-0.00395915,-0.158147
148604951,-0.0467335,-0.00804442,1.09757,0.987462,-0.00341413,-0.00338204,-0.157783
148772431,-0.0476896,-0.00846363,1.10092,0.987484,-0.00592661,-0.00559718,-0.157511
148914302,-0.0479051,-0.00912124,1.10018,0.987543,-0.00493922,-0.00696186,-0.157119
149094612,-0.0481557,-0.00914217,1.09873,0.987613,-0.00396663,-0.00602039,-0.156745
149263545,-0.0505299,-0.00867872,1.09752,0.987724,-0.00200425,-0.00114186,-0.156194
149439001,-0.0526401,-0.00995456,1.09306,0.987782,-0.00195409,0.000277398,-0.155832
149584759,-0.054156,-0.00865557,1.093,0.987854,-0.000527976,0.00204369,-0.155369
149744125,-0.053874,-0.00637871,1.08602,0.987897,-0.000964443,0.00184226,-0.155099
149901717,-0.0520988,-0.00722718,1.08579,0.987961,-0.00203986,0.000869223,-0.15469
150014294,-0.050919,-0.00758979,1.08223,0.988025,-0.00418641,-0.000453589,-0.154239
150174809,-0.049481,-0.00815308,1.08294,0.988087,-0.00473876,-0.00335243,-0.153784
150396095,-0.0480438,-0.00900726,1.07633,0.988176,-0.00601837,-0.00541465,-0.153107
150537436,-0.0466078,-0.00816182,1.06809,0.98819,-0.00610953,-0.00847098,-0.152874
150695555,-0.0458943,-0.00680335,1.06544,0.988278,-0.00533103,-0.00486003,-0.152493
150894923,-0.0455998,-0.00465845,1.06506,0.988391,-0.00449169,-0.00311507,-0.151834
151025006,-0.0454221,-0.00455911,1.06352,0.988449,-0.00347145,-0.00234478,-0.151498
151163063,-0.0454233,-0.00331256,1.06533,0.988539,-0.00350142,-0.000968465,-0.150919
151366709,-0.0442611,0.0011074,1.07363,0.988629,-0.00292604,0.000427283,-0.150349
151477254,-0.0431641,0.000360646,1.07905,0.988694,-0.00159358,0.00278337,-0.149915
151677390,-0.0393566,0.000136355,1.0857,0.988768,-0.0024635,0.0016064,-0.149429
151783380,-0.0373796,0.000494654,1.08968,0.988835,-0.0032295,-0.000738739,-0.148979
151959255,-0.032234,-6.1464e-06,1.08998,0.988901,-0.00339474,-0.00146603,-0.148532
152136750,-0.0277529,0.00276857,1.09451,0.988912,-0.0038191,-0.00311914,-0.148423
152287049,-0.0251769,0.00360729,1.10044,0.989008,-0.00329676,-0.00473421,-0.147753
152416494,-0.0208823,0.0038576,1.10031,0.989025,-0.00481142,-0.00495508,-0.147589
152595238,-0.0170979,0.00519757,1.1022,0.989027,-0.00663891,-0.00843111,-0.147347
152745834,-0.0159779,0.00634748,1.1015,0.989167,-0.00487715,-0.00509386,-0.146623
152906404,-0.0136956,0.00949761,1.09963,0.989222,-0.00407582,-0.00400563,-0.146311
153084792,-0.013548,0.00957889,1.0966,0.989241,-0.00465697,-0.00344783,-0.146177
153245781,-0.0101584,0.0115443,1.08705,0.989313,-0.00364454,-0.00276602,-0.145737
153408653,-0.00919149,0.0143641,1.08657,0.989358,-0.00261946,-0.00209589,-0.14546
153566445,-0.00856295,0.0162401,1.08548,0.989422,-0.0040086,-0.00279758,-0.14498
153729667,-0.00909171,0.018802,1.08284,0.98948,-0.00297177,0.000311627,-0.144637
153918631,-0.00668177,0.0221016,1.07944,0.989472,-0.0028716,0.000576584,-0.144694
154048956,-0.00310081,0.0225766,1.07706,0.989522,-0.00293368,-0.00221587,-0.144335
154188102,-0.00157038,0.0248384,1.07208,0.989563,-0.0037069,-0.00202529,-0.144042
154353068,0.00040691,0.0252132,1.0669,0.989622,-0.00315255,-0.00206437,-0.143645
154557120,0.00340091,0.0290152,1.07021,0.989638,-0.00310235,-0.0021766,-0.143533
154676341,0.00574305,0.0315707,1.06625,0.989674,-0.00297893,-0.00213979,-0.14329
154814213,0.00746378,0.0337383,1.06867,0.989708,-0.00389803,-0.00121616,-0.143043
154985276,0.0109215,0.035175,1.06877,0.989724,-0.00582616,-0.0048036,-0.142793
155134706,0.014456,0.0370058,1.06498,0.989776,-0.00592601,-0.00528983,-0.142408
155304860,0.0169417,0.040085,1.067,0.989795,-0.00649803,-0.00423871,-0.142284
155456630,0.0187369,0.042033,1.06492,0.989819,-0.00687237,-0.00664809,-0.142008
155603814,0.0183607,0.0434319,1.06466,0.989853,-0.00426523,-0.00707828,-0.141854
155756641,0.0196125,0.049547,1.06834,0.989901,-0.00436865,-0.004895,-0.141608
155926322,0.0194237,0.0559283,1.06985,0.98995,-0.00471125,-0.00218796,-0.141321
156053709,0.0193727,0.0566438,1.07033,0.989951,-0.00468184,-0.00217198,-0.141314
156227695,0.0213906,0.0632963,1.08033,0.990021,-0.00299708,-0.00267857,-0.140864
156388125,0.0225371,0.0668166,1.08488,0.990041,-0.00182482,-0.00171551,-0.140755
156566519,0.0238984,0.0677331,1.08007,0.990057,-0.00360909,-0.00183123,-0.140611
156755400,0.0274309,0.0755064,1.08433,0.990052,-0.00272003,-0.00355077,-0.14063
156905400,0.0276324,0.0805628,1.09152,0.99006,-0.0022915,-0.00291517,-0.140595
157045447,0.028686,0.0837441,1.09633,0.990073,-0.00293187,-0.00111254,-0.140517
157238293,0.0296344,0.0858642,1.0964,0.990094,-0.0040307,-0.00339912,-0.140305
157387900,0.0317645,0.0888889,1.09735,0.990118,-0.00307644,-0.00429748,-0.140136
157523769,0.0343881,0.0930504,1.09245,0.9901,-0.0039597,-0.00394063,-0.14025
157716979,0.0351529,0.0997523,1.10192,0.990121,-0.00198134,0.000241604,-0.140201
157855568,0.0375673,0.101885,1.09775,0.990125,-0.00382887,-0.00233767,-0.140112
158015926,0.0397248,0.104249,1.0976,0.990133,-0.00384924,-0.00459414,-0.140001
158137144,0.0414763,0.107359,1.10192,0.990125,-0.000315216,-0.000913143,-0.140183
158276070,0.0416481,0.107273,1.10371,0.990124,-0.000302183,-0.000935825,-0.140191
158443928,0.0447062,0.108401,1.09745,0.990122,-0.000720502,-0.00109048,-0.140205
158647763,0.0526946,0.111035,1.09706,0.990087,-0.000777359,-0.00116067,-0.140449
158775281,0.0547026,0.110268,1.09915,0.9901,-6.92193e-06,0.00034519,-0.140363
158976018,0.0606698,0.10758,1.08939,0.990122,-0.000378764,-0.000752405,-0.140205
159105271,0.0643868,0.106167,1.08606,0.990138,-0.000477053,-0.00106243,-0.140094
159305974,0.0688567,0.103858,1.08746,0.990162,-0.00221149,-0.00503958,-0.139815
159480180,0.0735312,0.0993154,1.08263,0.990162,-0.00358148,-0.00875477,-0.139606
159624758,0.0776336,0.0957623,1.07968,0.99021,-0.00342473,-0.00747447,-0.139346
159775779,0.0796642,0.0938122,1.08654,0.990248,-0.00215009,-0.00678197,-0.139132
159929741,0.0806429,0.091282,1.08233,0.990325,-0.00197982,-0.00512321,-0.138657
160121785,0.0831348,0.0898934,1.08398,0.990363,-0.00315177,-0.00657082,-0.138302
160275489,0.0842876,0.0869718,1.08385,0.990401,-0.00381629,-0.00801892,-0.137936
160440209,0.0840137,0.0842816,1.08096,0.990493,-0.00350208,-0.00584905,-0.137395
